cui,umls_name,msigdb_name
C3269575,extracellular regulation of signal transduction,GO_EXTRACELLULAR_REGULATION_OF_SIGNAL_TRANSDUCTION
C1158551,"nucleotide-excision repair, DNA gap filling",GO_NUCLEOTIDE_EXCISION_REPAIR_DNA_GAP_FILLING
C1157366,glycosphingolipid biosynthetic process,GO_GLYCOSPHINGOLIPID_BIOSYNTHETIC_PROCESS
C2265753,response to organic cyclic compound,GO_RESPONSE_TO_ORGANIC_CYCLIC_COMPOUND
C2611939,cell communication by electrical coupling,GO_CELL_COMMUNICATION_BY_ELECTRICAL_COUPLING
C1158831,one-carbon metabolic process,GO_ONE_CARBON_METABOLIC_PROCESS
C2753390,transepithelial transport,GO_TRANSEPITHELIAL_TRANSPORT
C1156132,vacuolar acidification,GO_VACUOLAR_ACIDIFICATION
C1818059,cell differentiation in hindbrain,GO_CELL_DIFFERENTIATION_IN_HINDBRAIN
C1819476,regulation of interleukin-1 production,GO_REGULATION_OF_INTERLEUKIN_1_PRODUCTION
C1818693,positive regulation of antigen processing and presentation,GO_POSITIVE_REGULATION_OF_ANTIGEN_PROCESSING_AND_PRESENTATION
C2612070,negative regulation of cell morphogenesis involved in differentiation,GO_NEGATIVE_REGULATION_OF_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION
C2752276,regulation of peroxisome proliferator activated receptor signaling pathway,GO_REGULATION_OF_PEROXISOME_PROLIFERATOR_ACTIVATED_RECEPTOR_SIGNALING_PATHWAY
C3157779,"positive regulation of CD4-positive, alpha-beta T cell activation",GO_POSITIVE_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION
C1157969,Glycoprotein Degradation Pathway,GO_GLYCOPROTEIN_CATABOLIC_PROCESS
C3547127,negative regulation of lymphocyte chemotaxis,GO_REGULATION_OF_LYMPHOCYTE_CHEMOTAXIS
C2256462,renal water homeostasis,GO_RENAL_WATER_HOMEOSTASIS
C1511680,DNA Methylation Regulation,GO_REGULATION_OF_DNA_METHYLATION
C2753586,heart valve formation,GO_HEART_VALVE_FORMATION
C1155746,regulation of mitotic nuclear division,GO_MITOTIC_NUCLEAR_DIVISION
C1819771,negative regulation of myeloid leukocyte differentiation,GO_NEGATIVE_REGULATION_OF_MYELOID_LEUKOCYTE_DIFFERENTIATION
C1159431,fat-soluble vitamin metabolic process,GO_FAT_SOLUBLE_VITAMIN_METABOLIC_PROCESS
C1523510,actomyosin structure organization,GO_ACTOMYOSIN_STRUCTURE_ORGANIZATION
C3547087,nucleotide transmembrane transport,GO_NUCLEOTIDE_TRANSMEMBRANE_TRANSPORT
C2755476,positive regulation of cell cycle process,GO_POSITIVE_REGULATION_OF_CELL_CYCLE_PROCESS
C1819243,regulation of chondrocyte differentiation,GO_REGULATION_OF_CHONDROCYTE_DIFFERENTIATION
C1622019,regulation of pseudopodium assembly,GO_REGULATION_OF_PSEUDOPODIUM_ASSEMBLY
C1818072,pallium development,GO_PALLIUM_DEVELOPMENT
C3821683,regulation of oxidative stress-induced intrinsic apoptotic signaling pathway,GO_REGULATION_OF_RESPONSE_TO_STRESS
C3155880,planar cell polarity pathway involved in cardiac muscle cell fate commitment,GO_CARDIAC_CELL_FATE_COMMITMENT
C1819556,positive regulation of interleukin-1 production,GO_POSITIVE_REGULATION_OF_INTERLEUKIN_1_PRODUCTION
C1160321,myofibril assembly,GO_MYOFIBRIL_ASSEMBLY
C1327540,negative regulation of negative chemotaxis,GO_NEGATIVE_REGULATION_OF_CHEMOTAXIS
C1160612,"blood coagulation, intrinsic pathway",GO_BLOOD_COAGULATION_INTRINSIC_PATHWAY
C1819670,glomerulus development,GO_GLOMERULUS_DEVELOPMENT
C1816375,telomere maintenance via recombination,GO_TELOMERE_MAINTENANCE_VIA_RECOMBINATION
C2755612,regulation of release of cytochrome c from mitochondria,GO_REGULATION_OF_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA
C3268913,cell-cell signaling involved in cardiac conduction,GO_CELL_CELL_SIGNALING_INVOLVED_IN_CARDIAC_CONDUCTION
C3269013,cellular response to thyroid hormone stimulus,GO_CELLULAR_RESPONSE_TO_THYROID_HORMONE_STIMULUS
C1158883,phosphate-containing compound metabolic process,GO_PHOSPHATE_CONTAINING_COMPOUND_METABOLIC_PROCESS
C3549148,epidermal growth factor receptor signaling pathway via positive regulation of NF-kappaB transcription factor activity,GO_POSITIVE_REGULATION_OF_NF_KAPPAB_TRANSCRIPTION_FACTOR_ACTIVITY
C0066603,mitochondrial RNA-processing endoribonuclease,GO_MITOCHONDRIAL_RNA_PROCESSING
C1523929,cellular lipid catabolic process,GO_CELLULAR_LIPID_CATABOLIC_PROCESS
C3821369,regulation of cardiac muscle cell action potential,GO_REGULATION_OF_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL
C1327466,positive regulation of hair cycle,GO_POSITIVE_REGULATION_OF_HAIR_CYCLE
C1522996,sympathetic nervous system development,GO_SYMPATHETIC_NERVOUS_SYSTEM_DEVELOPMENT
C1155015,regulation of alpha-beta T cell differentiation,GO_REGULATION_OF_ALPHA_BETA_T_CELL_DIFFERENTIATION
C3547668,transforming growth factor beta receptor signaling pathway involved in regulation of multicellular organism growth,GO_MULTICELLULAR_ORGANISM_GROWTH
C3821128,granulocyte migration,GO_GRANULOCYTE_MIGRATION
C1325931,positive regulation of antigen receptor-mediated signaling pathway,GO_POSITIVE_REGULATION_OF_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY
C2612778,ncRNA metabolic process,GO_NCRNA_METABOLIC_PROCESS
C1159599,phosphate ion transport,GO_PHOSPHATE_ION_TRANSPORT
C1155366,negative regulation of BMP signaling pathway,GO_NEGATIVE_REGULATION_OF_BMP_SIGNALING_PATHWAY
C3157337,positive regulation of neural precursor cell proliferation,GO_POSITIVE_REGULATION_OF_NEURAL_PRECURSOR_CELL_PROLIFERATION
C1818805,regulation of cellular extravasation,GO_REGULATION_OF_CELLULAR_EXTRAVASATION
C3155885,planar cell polarity pathway involved in cardiac muscle tissue morphogenesis,GO_CARDIAC_MUSCLE_TISSUE_MORPHOGENESIS
C3549289,granulocyte activation,GO_GRANULOCYTE_ACTIVATION
C2612242,regulation of macrophage cytokine production,GO_REGULATION_OF_MACROPHAGE_CYTOKINE_PRODUCTION
C1157097,purine nucleobase biosynthetic process,GO_PURINE_NUCLEOBASE_BIOSYNTHETIC_PROCESS
C2263181,mitotic G2 DNA damage checkpoint,GO_MITOTIC_G2_DNA_DAMAGE_CHECKPOINT
C1622740,positive regulation of protein autophosphorylation,GO_POSITIVE_REGULATION_OF_PROTEIN_AUTOPHOSPHORYLATION
C1326441,negative regulation of nucleocytoplasmic transport,GO_NEGATIVE_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT
C3271803,positive regulation of mast cell activation by Fc-epsilon receptor signaling pathway,GO_POSITIVE_REGULATION_OF_CELL_ACTIVATION
C0596247,carbohydrate biosynthetic process,GO_CARBOHYDRATE_BIOSYNTHETIC_PROCESS
C1156862,amino sugar metabolic process,GO_AMINO_SUGAR_METABOLIC_PROCESS
C1327176,positive regulation of nucleotide catabolic process,GO_POSITIVE_REGULATION_OF_NUCLEOTIDE_CATABOLIC_PROCESS
C1819383,regulation of cytokinesis,GO_REGULATION_OF_CYTOKINESIS
C0597669,vitamin biosynthetic process,GO_VITAMIN_BIOSYNTHETIC_PROCESS
C3157238,positive regulation of non-canonical Wnt signaling pathway,GO_POSITIVE_REGULATION_OF_NON_CANONICAL_WNT_SIGNALING_PATHWAY
C2752645,muscle organ morphogenesis,GO_MUSCLE_ORGAN_MORPHOGENESIS
C0268641,Amino acid transport disorder,GO_AMINO_ACID_TRANSPORT
C3156082,cellular response to epinephrine stimulus,GO_CELLULAR_RESPONSE_TO_EPINEPHRINE_STIMULUS
C2247071,positive regulation of cell-cell adhesion mediated by integrin,GO_POSITIVE_REGULATION_OF_CELL_ADHESION_MEDIATED_BY_INTEGRIN
C2752859,regulation of microtubule-based movement,GO_REGULATION_OF_MICROTUBULE_BASED_MOVEMENT
C1523720,exocrine system development,GO_EXOCRINE_SYSTEM_DEVELOPMENT
C1156896,aminoglycan metabolic process,GO_AMINOGLYCAN_METABOLIC_PROCESS
C1159968,negative regulation of myoblast differentiation,GO_NEGATIVE_REGULATION_OF_MYOBLAST_DIFFERENTIATION
C1621541,regulation of fever generation,GO_REGULATION_OF_FEVER_GENERATION
C3155934,DNA-templated transcriptional preinitiation complex assembly,GO_DNA_TEMPLATED_TRANSCRIPTIONAL_PREINITIATION_COMPLEX_ASSEMBLY
C3821802,activation of macrophage colony-stimulating factor signaling pathway,GO_MACROPHAGE_ACTIVATION
C1325972,cardioblast differentiation,GO_CARDIOBLAST_DIFFERENTIATION
C3820820,cell cycle G1/S phase transition,GO_CELL_CYCLE_G1_S_PHASE_TRANSITION
C1327292,"RNA splicing, via transesterification reactions",GO_RNA_SPLICING_VIA_TRANSESTERIFICATION_REACTIONS
C1523021,blood vessel morphogenesis,GO_BLOOD_VESSEL_MORPHOGENESIS
C3159006,regulation of urine volume,GO_REGULATION_OF_URINE_VOLUME
C1159982,photoreceptor cell development,GO_PHOTORECEPTOR_CELL_DEVELOPMENT
C0234101,Dopaminergic synaptic transmission,GO_SYNAPTIC_TRANSMISSION_DOPAMINERGIC
C2610537,pathway-restricted SMAD protein phosphorylation,GO_PROTEIN_PHOSPHORYLATION
C1818528,central nervous system neuron differentiation,GO_CENTRAL_NERVOUS_SYSTEM_NEURON_DIFFERENTIATION
C3156293,regulation of canonical Wnt signaling pathway involved in neural crest cell differentiation,GO_REGULATION_OF_CELL_DIFFERENTIATION
C1160606,maintenance of gastrointestinal epithelium,GO_MAINTENANCE_OF_GASTROINTESTINAL_EPITHELIUM
C2753556,endothelium development,GO_ENDOTHELIUM_DEVELOPMENT
C1158537,Double Strand Break Repair,GO_DOUBLE_STRAND_BREAK_REPAIR
C3271108,nucleobase-containing compound transport,GO_NUCLEOBASE_CONTAINING_COMPOUND_TRANSPORT
C3270949,regulation of neuron migration,GO_REGULATION_OF_NEURON_MIGRATION
C1156606,methionine biosynthetic process,GO_METHIONINE_BIOSYNTHETIC_PROCESS
C3822807,multi-organism organelle organization,GO_MULTI_ORGANISM_ORGANELLE_ORGANIZATION
C2755187,mesonephric tubule morphogenesis,GO_MESONEPHRIC_TUBULE_MORPHOGENESIS
C1326200,release of cytochrome c from mitochondria,GO_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA
C3155551,regulation of cytokine secretion involved in immune response,GO_REGULATION_OF_CYTOKINE_SECRETION_INVOLVED_IN_IMMUNE_RESPONSE
C2753311,response to interleukin-1,GO_RESPONSE_TO_INTERLEUKIN_1
C1523568,embryonic hindlimb morphogenesis,GO_EMBRYONIC_HINDLIMB_MORPHOGENESIS
C1159438,water-soluble vitamin metabolic process,GO_WATER_SOLUBLE_VITAMIN_METABOLIC_PROCESS
C3271722,signal transduction in absence of ligand,GO_SIGNAL_TRANSDUCTION_IN_ABSENCE_OF_LIGAND
C1176301,RNA capping,GO_RNA_CAPPING
C1155808,male meiosis,GO_MALE_MEIOSIS
C0023907,Liver Regeneration,GO_LIVER_REGENERATION
C3157601,regulation of reactive oxygen species metabolic process,GO_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS
C3159010,regulation of renal sodium excretion,GO_REGULATION_OF_RENAL_SODIUM_EXCRETION
C1622040,negative regulation of defense response,GO_NEGATIVE_REGULATION_OF_DEFENSE_RESPONSE
C1818482,smoothened signaling pathway involved in ventral spinal cord patterning,GO_SPINAL_CORD_PATTERNING
C0598315,initiation site of DNA replication,GO_DNA_REPLICATION_INITIATION
C1523887,erythrocyte maturation,GO_ERYTHROCYTE_MATURATION
C1156926,ethanolamine-containing compound metabolic process,GO_ETHANOLAMINE_CONTAINING_COMPOUND_METABOLIC_PROCESS
C3269256,positive regulation of dendrite development,GO_POSITIVE_REGULATION_OF_DENDRITE_DEVELOPMENT
C3268906,membrane depolarization during cardiac muscle cell action potential,GO_MEMBRANE_DEPOLARIZATION_DURING_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL
C1159481,basic amino acid transport,GO_BASIC_AMINO_ACID_TRANSPORT
C2613288,regulation of cAMP-mediated signaling,GO_REGULATION_OF_CAMP_MEDIATED_SIGNALING
C1819683,cell migration involved in gastrulation,GO_CELL_MIGRATION_INVOLVED_IN_GASTRULATION
C1657435,astrocyte differentiation,GO_ASTROCYTE_DIFFERENTIATION
C1327384,protein monoubiquitination,GO_PROTEIN_MONOUBIQUITINATION
C1155050,positive regulation of alpha-beta T cell proliferation,GO_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_PROLIFERATION
C2610452,face development,GO_FACE_DEVELOPMENT
C1327288,RNA destabilization,GO_RNA_DESTABILIZATION
C1819962,response to estrogen,GO_RESPONSE_TO_ESTROGEN
C0025516,"Metabolic Detoxication, Drug",GO_DETOXIFICATION
C2247141,regulation of osteoblast proliferation,GO_REGULATION_OF_OSTEOBLAST_PROLIFERATION
C1155925,cilium or flagellum-dependent cell motility,GO_CILIUM_OR_FLAGELLUM_DEPENDENT_CELL_MOTILITY
C1158378,very long-chain fatty acid metabolic process,GO_VERY_LONG_CHAIN_FATTY_ACID_METABOLIC_PROCESS
C2755560,establishment of protein localization to membrane,GO_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE
C1155594,small GTPase mediated signal transduction,GO_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION
C1817092,regulation of peptidase activity,GO_REGULATION_OF_PEPTIDASE_ACTIVITY
C3156115,positive regulation of protein serine/threonine kinase activity,GO_POSITIVE_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY
C1325969,brown fat cell differentiation,GO_BROWN_FAT_CELL_DIFFERENTIATION
C2247790,lipid translocation,GO_LIPID_TRANSLOCATION
C1158431,inositolphosphoceramide metabolic process,GO_INOSITOL_METABOLIC_PROCESS
C1155776,regulation of centrosome cycle,GO_REGULATION_OF_CENTROSOME_CYCLE
C1659432,positive regulation of transferase activity,GO_POSITIVE_REGULATION_OF_TRANSFERASE_ACTIVITY
C1818796,regulation of immune system process,GO_REGULATION_OF_IMMUNE_SYSTEM_PROCESS
C1159267,protein ADP-ribosylation,GO_PROTEIN_ADP_RIBOSYLATION
C2263140,cellular sodium ion homeostasis,GO_CELLULAR_SODIUM_ION_HOMEOSTASIS
C2753256,negative regulation of cartilage development,GO_NEGATIVE_REGULATION_OF_CARTILAGE_DEVELOPMENT
C1156900,chondroitin sulfate biosynthetic process,GO_CHONDROITIN_SULFATE_BIOSYNTHETIC_PROCESS
C1157990,Sumoylation,GO_PROTEIN_SUMOYLATION
C3159058,megakaryocyte development,GO_MEGAKARYOCYTE_DEVELOPMENT
C1657122,regulation of histone H3-K9 methylation,GO_REGULATION_OF_HISTONE_H3_K9_METHYLATION
C0042401,Vasodilation,GO_VASODILATION
C1155864,negative regulation of mitotic cell cycle,GO_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE
C2752411,negative regulation of molecular function,GO_NEGATIVE_REGULATION_OF_MOLECULAR_FUNCTION
C1660767,neuronal ion channel clustering,GO_NEURONAL_ION_CHANNEL_CLUSTERING
C1154408,positive regulation of axon extension,GO_POSITIVE_REGULATION_OF_AXON_EXTENSION
C3157127,regulation of ion homeostasis,GO_REGULATION_OF_ION_HOMEOSTASIS
C1326095,pigment cell differentiation,GO_PIGMENT_CELL_DIFFERENTIATION
C1523713,organ growth,GO_ORGAN_GROWTH
C1155005,regulation of B cell differentiation,GO_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION
C1327401,regulation of bone remodeling,GO_REGULATION_OF_BONE_REMODELING
C1157311,glucocorticoid biosynthetic process,GO_GLUCOCORTICOID_BIOSYNTHETIC_PROCESS
C1155055,regulation of T cell proliferation,GO_REGULATION_OF_T_CELL_PROLIFERATION
C1818230,nerve development,GO_NERVE_DEVELOPMENT
C1160375,negative regulation of neuroblast proliferation,GO_REGULATION_OF_NEUROBLAST_PROLIFERATION
C1819409,detection of molecule of bacterial origin,GO_DETECTION_OF_MOLECULE_OF_BACTERIAL_ORIGIN
C3157011,phagosome acidification,GO_PHAGOSOME_ACIDIFICATION
C1156253,Regulation of Cell Size,GO_REGULATION_OF_CELL_SIZE
C2246400,tetrapyrrole metabolic process,GO_TETRAPYRROLE_METABOLIC_PROCESS
C2612123,regulation of centrosome duplication,GO_REGULATION_OF_CENTROSOME_DUPLICATION
C1818040,ventral spinal cord interneuron differentiation,GO_VENTRAL_SPINAL_CORD_INTERNEURON_DIFFERENTIATION
C1658753,negative regulation of transferase activity,GO_NEGATIVE_REGULATION_OF_TRANSFERASE_ACTIVITY
C2753904,bicellular tight junction assembly,GO_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY
C2262690,positive regulation of cardiac muscle tissue development,GO_POSITIVE_REGULATION_OF_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT
C3156035,ribonucleoprotein complex subunit organization,GO_RIBONUCLEOPROTEIN_COMPLEX_SUBUNIT_ORGANIZATION
C2265655,regulation of calcium ion transport into cytosol,GO_REGULATION_OF_CALCIUM_ION_TRANSPORT_INTO_CYTOSOL
C2259074,multicellular organismal water homeostasis,GO_MULTICELLULAR_ORGANISMAL_WATER_HOMEOSTASIS
C1327244,regulation of alternative nuclear mRNA splicing via spliceosome,GO_REGULATION_OF_ALTERNATIVE_MRNA_SPLICING_VIA_SPLICEOSOME
C1156912,keratan sulfate catabolic process,GO_KERATAN_SULFATE_CATABOLIC_PROCESS
C1326531,blastocyst development,GO_BLASTOCYST_DEVELOPMENT
C2754827,regulation of granulocyte chemotaxis,GO_REGULATION_OF_GRANULOCYTE_CHEMOTAXIS
C1156187,chromatin organization,GO_CHROMATIN_ORGANIZATION
C1819385,positive regulation of cytokinesis,GO_POSITIVE_REGULATION_OF_CYTOKINESIS
C1155388,ephrin receptor signaling pathway,GO_EPHRIN_RECEPTOR_SIGNALING_PATHWAY
C0134088,Organic Anion Transport Proteins,GO_ORGANIC_ANION_TRANSPORT
C2610546,JAK-STAT cascade involved in growth hormone signaling pathway,GO_STAT_CASCADE
C3547066,response to oxygen-containing compound,GO_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND
C1159589,bicarbonate transport,GO_BICARBONATE_TRANSPORT
C3157706,positive regulation of excitatory postsynaptic potential,GO_POSITIVE_REGULATION_OF_EXCITATORY_POSTSYNAPTIC_POTENTIAL
C2610542,negative regulation of pathway-restricted SMAD protein phosphorylation,GO_NEGATIVE_REGULATION_OF_PATHWAY_RESTRICTED_SMAD_PROTEIN_PHOSPHORYLATION
C1519227,Segmentation Clock Pathway,GO_SEGMENTATION
C2755872,positive regulation of peptidase activity,GO_POSITIVE_REGULATION_OF_PEPTIDASE_ACTIVITY
C1819735,positive regulation of T cell cytokine production,GO_POSITIVE_REGULATION_OF_T_CELL_CYTOKINE_PRODUCTION
C3158074,pyrimidine-containing compound salvage,GO_PYRIMIDINE_CONTAINING_COMPOUND_SALVAGE
C1657437,regulation of oligodendrocyte differentiation,GO_REGULATION_OF_OLIGODENDROCYTE_DIFFERENTIATION
C1158755,tRNA methylation,GO_TRNA_METHYLATION
C1659605,interaction with host,GO_INTERACTION_WITH_HOST
C0259902,Gastrulation,GO_GASTRULATION
C1154974,response to UV,GO_RESPONSE_TO_UV
C1657127,positive regulation of neurotransmitter transport,GO_REGULATION_OF_NEUROTRANSMITTER_TRANSPORT
C3547390,negative regulation of vasculature development,GO_NEGATIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT
C3893722,skin epidermis development,GO_SKIN_EPIDERMIS_DEVELOPMENT
C1160701,viral genome replication,GO_VIRAL_GENOME_REPLICATION
C2984260,Nucleotide Excision Repair Pathway,GO_NUCLEOTIDE_EXCISION_REPAIR
C3157603,positive regulation of reactive oxygen species metabolic process,GO_POSITIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS
C2755614,negative regulation of release of cytochrome c from mitochondria,GO_NEGATIVE_REGULATION_OF_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA
C2612608,early endosome to Golgi transport,GO_GOLGI_TO_ENDOSOME_TRANSPORT
C2265799,negative regulation of muscle hypertrophy,GO_REGULATION_OF_MUSCLE_HYPERTROPHY
C2247805,carbohydrate transmembrane transport,GO_CARBOHYDRATE_TRANSMEMBRANE_TRANSPORT
C3156306,sulfur compound transport,GO_SULFUR_COMPOUND_TRANSPORT
C0596562,Fatty acid biosynthetic process,GO_FATTY_ACID_BIOSYNTHETIC_PROCESS
C1749797,heart development,GO_HEART_FORMATION
C2984430,Internalization Pathway for Epidermal Growth Factor Receptor,GO_RECEPTOR_INTERNALIZATION
C3271803,positive regulation of mast cell activation by Fc-epsilon receptor signaling pathway,GO_POSITIVE_REGULATION_OF_MAST_CELL_ACTIVATION
C1160385,regulation of odontogenesis,GO_REGULATION_OF_ODONTOGENESIS
C1820024,multicellular organism metabolic process,GO_MULTICELLULAR_ORGANISM_METABOLIC_PROCESS
C0005615,Birth,GO_PARTURITION
C2752994,negative regulation of androgen receptor signaling pathway,GO_NEGATIVE_REGULATION_OF_ANDROGEN_RECEPTOR_SIGNALING_PATHWAY
C2984233,alpha-Linolenic Acid Metabolism Pathway,GO_ALPHA_LINOLENIC_ACID_METABOLIC_PROCESS
C2247913,regulation of Arp2/3 complex-mediated actin nucleation,GO_REGULATION_OF_ARP2_3_COMPLEX_MEDIATED_ACTIN_NUCLEATION
C1817479,homeostasis of number of meristem cells,GO_HOMEOSTASIS_OF_NUMBER_OF_CELLS
C1657116,meiotic chromosome separation,GO_MEIOTIC_CHROMOSOME_SEPARATION
C2753962,regulation of calcineurin-NFAT signaling cascade,GO_REGULATION_OF_CALCINEURIN_NFAT_SIGNALING_CASCADE
C1819709,diol metabolic process,GO_DIOL_METABOLIC_PROCESS
C3548668,positive regulation of ryanodine-sensitive calcium-release channel activity by adrenergic receptor signaling pathway involved in positive regulation of cardiac muscle contraction,GO_REGULATION_OF_RYANODINE_SENSITIVE_CALCIUM_RELEASE_CHANNEL_ACTIVITY
C0597157,oxygen transport,GO_OXYGEN_TRANSPORT
C1819280,regulation of lipid transport,GO_REGULATION_OF_LIPID_TRANSPORT
C2612169,positive regulation of triglyceride biosynthetic process,GO_POSITIVE_REGULATION_OF_TRIGLYCERIDE_BIOSYNTHETIC_PROCESS
C3157419,regulation of reproductive process,GO_REGULATION_OF_REPRODUCTIVE_PROCESS
C1523068,regulation of membrane protein ectodomain proteolysis,GO_REGULATION_OF_MEMBRANE_PROTEIN_ECTODOMAIN_PROTEOLYSIS
