DrugID	Name	Action	TargetID	Symbol	HGNC
DB01877	N-Hydroxy 1n(4-Methoxyphenyl)Sulfonyl-4-(Z,E-N-Methoxyimino)Pyrrolidine-2r-Carboxamide		BE0001116	MMP3	HGNC:7173
DB01880	3,4-Dihydroxycinnamic Acid		BE0001855	MIF	HGNC:7097
DB01884	2-Amino-3-Methyl-1-Pyrrolidin-1-Yl-Butan-1-One		BE0000854	DPP4	HGNC:3009
DB01888	4-[5-(Trans-4-Aminocyclohexylamino)-3-Isopropylpyrazolo[1,5-a]Pyrimidin-7-Ylamino]-N,N-Dimethylbenzenesulfonamide		BE0001072	CDK2	HGNC:1771
DB01889	16,17-Androstene-3-Ol		BE0003848	NR1I3	HGNC:7969
DB01890	N,N-bis(3-(D-gluconamido)propyl)deoxycholamide		BE0003418	IGF1	HGNC:5464
DB01890	N,N-bis(3-(D-gluconamido)propyl)deoxycholamide		BE0000071	PPARA	HGNC:9232
DB01892	Hyperforin	inhibitor	BE0000017	PTGS1	HGNC:9604
DB01892	Hyperforin		BE0000956	NR1I2	HGNC:7968
DB01892	Hyperforin	inhibitor	BE0000248	ALOX5	HGNC:435
DB01893	N6-Benzyl Adenosine-5'-Diphosphate		BE0000838	SRC	HGNC:11283
DB01897	2-(2f-Benzothiazolyl)-5-Styryl-3-(4f-Phthalhydrazidyl)Tetrazolium Chloride		BE0001167	HPGDS	HGNC:17890
DB01901	Sucrosofate		BE0000689	FGF1	HGNC:3665
DB01902	1-Ethyl-Pyrrolidine-2,5-Dione		BE0004508	NSF	HGNC:8016
DB01902	1-Ethyl-Pyrrolidine-2,5-Dione		BE0004574	ERO1B	HGNC:14355
DB01905	2-(2-Hydroxy-5-Methoxy-Phenyl)-1h-Benzoimidazole-5-Carboxamidine		BE0001739	PRSS1	HGNC:9475
DB01905	2-(2-Hydroxy-5-Methoxy-Phenyl)-1h-Benzoimidazole-5-Carboxamidine		BE0000895	PLAU	HGNC:9052
DB01908	RU85493		BE0000838	SRC	HGNC:11283
DB01915	S-Hydroxycysteine		BE0003455	C3	HGNC:1318
DB01915	S-Hydroxycysteine		BE0000814	GSTP1	HGNC:4638
DB01915	S-Hydroxycysteine		BE0001317	ACAT2	HGNC:94
DB01915	S-Hydroxycysteine		BE0002281	GSTA1	HGNC:4626
DB01915	S-Hydroxycysteine		BE0004171	PMP2	HGNC:9117
DB01917	Putrescine		BE0000404	ODC1	HGNC:8109
DB01917	Putrescine		BE0000101	AMD1	HGNC:457
DB01919	Pentanal		BE0003761	PRKACA	HGNC:9380
DB01922	Maltosyl-Alpha (1,4)-D-Gluconhydroximo-1,5-Lactam		BE0002639	AMY2A	HGNC:477
DB01926	Carboxymycobactin S		BE0001084	LCN2	HGNC:6526
DB01927	Duroquinone		BE0001184	NQO1	HGNC:2874
DB01929	5-Chloryl-2,4,6-Quinazolinetriamine		BE0004001	DHFR2	HGNC:27309
DB01931	Dcka, 5,7-Dichlorokynurenic Acid		BE0000365	GRIN1	HGNC:4584
DB01933	7-Hydroxystaurosporine		BE0001193	PDPK1	HGNC:8816
DB01939	5-Amidino-Benzimidazole		BE0001739	PRSS1	HGNC:9475
DB01940	Balanol Analog 2		BE0003761	PRKACA	HGNC:9380
DB01941	6-[1-(3,5,5,8,8-Pentamethyl-5,6,7,8-Tetrahydronaphthalen-2-Yl)Cyclopropyl]Pyridine-3-Carboxylic Acid		BE0000078	RXRB	HGNC:10478
DB01942	Formic Acid		BE0000735	HMOX1	HGNC:5013
DB01942	Formic Acid		BE0003317	RNASE1	HGNC:10044
DB01942	Formic Acid		BE0002624	CTBP1	HGNC:2494
DB01942	Formic Acid		BE0002641	CASK	HGNC:1497
DB01942	Formic Acid		BE0004623	GGACT	HGNC:25100
DB01942	Formic Acid		BE0004470	PVALB	HGNC:9704
DB01942	Formic Acid		BE0004569	ACYP2	HGNC:180
DB01942	Formic Acid		BE0000067	NOS1	HGNC:7872
DB01942	Formic Acid		BE0002652	GPHN	HGNC:15465
DB01942	Formic Acid		BE0002654	CYTH2	HGNC:9502
DB01942	Formic Acid		BE0000689	FGF1	HGNC:3665
DB01942	Formic Acid		BE0000322	CA2	HGNC:1373
DB01944	(S)-blebbistatin		BE0003893	MYH14	HGNC:23212
DB01946	3-[1-(3-Aminopropyl)-1h-Indol-3-Yl]-4-(1-Methyl-1h-Indol-3-Yl)-1h-Pyrrole-2,5-Dione		BE0001193	PDPK1	HGNC:8816
DB01946	3-[1-(3-Aminopropyl)-1h-Indol-3-Yl]-4-(1-Methyl-1h-Indol-3-Yl)-1h-Pyrrole-2,5-Dione		BE0003890	DMPK	HGNC:2933
DB01947	RU78262		BE0000838	SRC	HGNC:11283
DB01948	1-(2,6-Dichlorophenyl)-5-(2,4-Difluorophenyl)-7-Piperidin-4-Yl-3,4-Dihydroquinolin-2(1h)-One		BE0001019	MAPK14	HGNC:6876
DB01949	2-Amino-N,3,3-Trimethylbutanamide		BE0000058	MMP9	HGNC:7176
DB01950	N-(4-Methoxybenzyl)-N'-(5-Nitro-1,3-Thiazol-2-Yl)Urea		BE0001065	GSK3B	HGNC:4617
DB01951	Gpi-1046		BE0000695	FKBP1A	HGNC:3711
DB01953	Inhibitor of P38 Kinase		BE0001019	MAPK14	HGNC:6876
DB01954	Rolipram		BE0001287	PDE4D	HGNC:8783
DB01954	Rolipram		BE0000487	PDE4B	HGNC:8781
DB01955	1,4-Butanediol		BE0001414	MAN1B1	HGNC:6823
DB01955	1,4-Butanediol		BE0001640	PLA2G2A	HGNC:9031
DB01955	1,4-Butanediol		BE0003768	PLA2G2E	HGNC:13414
DB01958	5-[4-Tert-Butylphenylsulfanyl]-2,4-Quinazolinediamine		BE0004001	DHFR2	HGNC:27309
DB01959	3,5-Dimethyl-1-(3-Nitrophenyl)-1h-Pyrazole-4-Carboxylic Acid Ethyl Ester		BE0000487	PDE4B	HGNC:8781
DB01959	3,5-Dimethyl-1-(3-Nitrophenyl)-1h-Pyrazole-4-Carboxylic Acid Ethyl Ester		BE0001287	PDE4D	HGNC:8783
DB01960	7n-Methyl-8-Hydroguanosine-5'-Diphosphate		BE0001215	DCPS	HGNC:29812
DB01960	7n-Methyl-8-Hydroguanosine-5'-Diphosphate		BE0000957	EIF4E	HGNC:3287
DB01961	Cytidine 3'-monophosphate		BE0003317	RNASE1	HGNC:10044
DB01962	Phosphonotyrosine		BE0001424	HCK	HGNC:4840
DB01962	Phosphonotyrosine		BE0000838	SRC	HGNC:11283
DB01962	Phosphonotyrosine		BE0000453	KIT	HGNC:6342
DB01963	Phenylethane Boronic Acid		BE0003531	CTRB1	HGNC:2521
DB01964	AL5424		BE0000322	CA2	HGNC:1373
DB01966	Di-Stearoyl-3-Sn-Phosphatidylethanolamine		BE0001175	PSAP	HGNC:9498
DB01969	Trifluoroacetonyl Coenzyme A		BE0004459	CS	HGNC:2422
DB01970	Hg9a-9, Nonanoyl-N-Hydroxyethylglucamide		BE0001223	PDE3B	HGNC:8779
DB01972	Guanosine-5'-Monophosphate		BE0002351	GUK1	HGNC:4693
DB01972	Guanosine-5'-Monophosphate		BE0004524	DLG4	HGNC:2903
DB01972	Guanosine-5'-Monophosphate		BE0001376	GMPR	HGNC:4376
DB01972	Guanosine-5'-Monophosphate		BE0000182	PDE5A	HGNC:8784
DB01972	Guanosine-5'-Monophosphate		BE0001473	HINT1	HGNC:4912
DB01972	Guanosine-5'-Monophosphate		BE0001240	ATIC	HGNC:794
DB01972	Guanosine-5'-Monophosphate		BE0001273	TGM3	HGNC:11779
DB01973	O-Benzylsulfonyl-Serine		BE0004529	PRSS2	HGNC:9483
DB01977	6-(N-Phenylcarbamyl)-2-Naphthalenecarboxamidine		BE0000895	PLAU	HGNC:9052
DB01979	Methyl alpha-D-mannoside		BE0004482	MBL2	HGNC:6922
DB01983	2(S)-Amino-6-Boronohexanoic Acid		BE0000286	ARG1	HGNC:663
DB01988	6((S)-3-Benzylpiperazin-1-Yl)-3-(Naphthalen-2-Yl)-4-(Pyridin-4-Yl)Pyrazine		BE0001019	MAPK14	HGNC:6876
DB01989	Carbobenzoxy-Pro-Lys-Phe-Y(Po2)-Ala-Pro-Ome		BE0004479	TLL2	HGNC:11844
DB01990	Cholesterol-Sulfate		BE0004545	RORA	HGNC:10258
DB01992	Coenzyme A		BE0004476	DBI	HGNC:2690
DB01992	Coenzyme A		BE0000496	CRAT	HGNC:2342
DB01992	Coenzyme A		BE0000574	HMGCR	HGNC:5006
DB01992	Coenzyme A		BE0004578	KAT5	HGNC:5275
DB01992	Coenzyme A		BE0001317	ACAT2	HGNC:94
DB01992	Coenzyme A		BE0004459	CS	HGNC:2422
DB01992	Coenzyme A		BE0004583	KAT2A	HGNC:4201
DB01992	Coenzyme A		BE0002683	KAT2B	HGNC:8638
DB01996	3-Methylpyridine		BE0000966	MMP13	HGNC:7159
DB01996	3-Methylpyridine		BE0001116	MMP3	HGNC:7173
DB01997	3-Bromo-7-Nitroindazole		BE0000263	NOS3	HGNC:7876
DB01997	3-Bromo-7-Nitroindazole		BE0000067	NOS1	HGNC:7872
DB01997	3-Bromo-7-Nitroindazole		BE0000005	NOS2	HGNC:7873
DB01998	2-[3,4-Dihydroxy-2-Hydroxymethyl-5-(2-Hydroxy-Nonyl)-Tetrahydro-Furan-2-Yloxy]-6-Hydroxymethyl-Tetra Hydro-Pyran-3,4,5-Triol		BE0000952	SERPINA1	HGNC:8941
DB02001	5-(4-Morpholin-4-Yl-Phenylsulfanyl)-2,4-Quinazolinediamine		BE0004001	DHFR2	HGNC:27309
DB02004	5-(Aminomethyl)-6-(2,4-Dichlorophenyl)-2-(3,5-Dimethoxyphenyl)Pyrimidin-4-Amine		BE0000854	DPP4	HGNC:3009
DB02007	alpha-D-glucose 6-phosphate		BE0001108	HK1	HGNC:4922
DB02007	alpha-D-glucose 6-phosphate		BE0000916	PYGM	HGNC:9726
DB02007	alpha-D-glucose 6-phosphate		BE0001199	GPI	HGNC:4458
DB02007	alpha-D-glucose 6-phosphate		BE0000747	AKR1B1	HGNC:381
DB02008	1-(2-Fluorobenzyl)-3-Butyl-8-(N-Acetyl-4-Aminobenzyl)-Xanthine		BE0000906	PCK1	HGNC:8724
DB02010	Staurosporine		BE0000842	LCK	HGNC:6524
DB02010	Staurosporine		BE0001277	PIM1	HGNC:8986
DB02010	Staurosporine		BE0001341	ITK	HGNC:6171
DB02010	Staurosporine		BE0001316	SYK	HGNC:11491
DB02010	Staurosporine		BE0001373	MAPKAPK2	HGNC:6887
DB02010	Staurosporine		BE0001065	GSK3B	HGNC:4617
DB02010	Staurosporine		BE0001356	CSK	HGNC:2444
DB02010	Staurosporine		BE0001072	CDK2	HGNC:1771
DB02010	Staurosporine		BE0001315	PIK3CG	HGNC:8978
DB02010	Staurosporine		BE0001193	PDPK1	HGNC:8816
DB02010	Staurosporine		BE0001385	PRKCQ	HGNC:9410
DB02010	Staurosporine		BE0001312	ZAP70	HGNC:12858
DB02011	N-(Phosphonoacetyl)-L-Ornithine		BE0000306	OTC	HGNC:8512
DB02014	Compound 9		BE0000623	PTPN1	HGNC:9642
DB02016	R048-8071		BE0001466	LSS	HGNC:6708
DB02018	Amido Phenyl Pyruvic Acid		BE0001474	TPSB2	HGNC:14120
DB02020	Alrestatin		BE0000747	AKR1B1	HGNC:381
DB02021	Fidarestat	inhibitor	BE0000747	AKR1B1	HGNC:381
DB02027	N-{(4s)-4-Amino-5-[(2-Aminoethyl)Amino]Pentyl}-N'-Nitroguanidine		BE0000263	NOS3	HGNC:7876
DB02027	N-{(4s)-4-Amino-5-[(2-Aminoethyl)Amino]Pentyl}-N'-Nitroguanidine		BE0000067	NOS1	HGNC:7872
DB02028	L-Alpha-Glycerophospho-D-Myo-Inositol-4,5-Bis-Phosphate		BE0004544	TUB	HGNC:12406
DB02029	N-Cyclohexyl-N'-(4-Iodophenyl)Urea		BE0000950	EPHX2	HGNC:3402
DB02032	1-(3-Mercapto-2-Methyl-Propionyl)-Pyrrolidine-2-Carboxylic Acid		BE0000221	ACE	HGNC:2707
DB02034	Tridolgosir		BE0003505	MAN2A1	HGNC:6824
DB02035	1-Hexadecylsulfonyl Fluoride		BE0004538	PPT1	HGNC:9325
DB02039	S-Acetyl-Cysteine		BE0004578	KAT5	HGNC:5275
DB02044	N-(3-(Aminomethyl)Benzyl)Acetamidine		BE0000263	NOS3	HGNC:7876
DB02044	N-(3-(Aminomethyl)Benzyl)Acetamidine		BE0000005	NOS2	HGNC:7873
DB02044	N-(3-(Aminomethyl)Benzyl)Acetamidine		BE0000067	NOS1	HGNC:7872
DB02045	Amylamine		BE0001739	PRSS1	HGNC:9475
DB02046	N-[(Furan-2-Yl)Carbonyl]-(S)-Leucyl-(R)-[1-Amino-2(1h-Indol-3-Yl)Ethyl]-Phosphonic Acid		BE0003872	ADAM28	HGNC:206
DB02047	2-(1,1'-Biphenyl-4-Yl)Propanoic Acid		BE0000017	PTGS1	HGNC:9604
DB02048	1,2,4-Triazole-Carboxamidine		BE0000263	NOS3	HGNC:7876
DB02049	2-{4-[4-(4-Chloro-Phenoxy)-Benzenesulfonyl]-Tetrahydro-Pyran-4-Yl}-N-Hydroxy-Acetamide		BE0000966	MMP13	HGNC:7159
DB02052	Indirubin-3'-Monoxime	inhibitor	BE0000890	CDK5	HGNC:1774
DB02052	Indirubin-3'-Monoxime	binder	BE0001082	CDK1	HGNC:1722
DB02052	Indirubin-3'-Monoxime		BE0001065	GSK3B	HGNC:4617
DB02052	Indirubin-3'-Monoxime		BE0003819	CDK5R1	HGNC:1775
DB02052	Indirubin-3'-Monoxime	inhibitor	BE0001072	CDK2	HGNC:1771
DB02054	Gabaculine		BE0000424	OAT	HGNC:8091
DB02056	Prostaglandin D2		BE0000592	AKR1C3	HGNC:386
DB02057	(S)-AMPA		BE0000829	GRIA2	HGNC:4572
DB02058	SU4984		BE0000748	FGFR2	HGNC:3689
DB02058	SU4984		BE0002131	FGFR1	HGNC:3688
DB02059	Adenosine-5-Diphosphoribose		BE0004281	EEF2	HGNC:3214
DB02059	Adenosine-5-Diphosphoribose		BE0000542	GAPDH	HGNC:4141
DB02059	Adenosine-5-Diphosphoribose		BE0003362	SIRT5	HGNC:14933
DB02059	Adenosine-5-Diphosphoribose		BE0004547	SIRT3	HGNC:14931
DB02062	N-[3-[(1-Aminoethyl)(Hydroxy)Phosphoryl]-2-(1,1'-Biphenyl-4-Ylmethyl)Propanoyl]Alanine		BE0000266	MME	HGNC:7154
DB02062	N-[3-[(1-Aminoethyl)(Hydroxy)Phosphoryl]-2-(1,1'-Biphenyl-4-Ylmethyl)Propanoyl]Alanine		BE0001680	LTA4H	HGNC:6710
DB02063	CRA_16847		BE0001739	PRSS1	HGNC:9475
DB02067	Triglu-5-Formyl-Tetrahydrofolate		BE0000331	SHMT1	HGNC:10850
DB02068	Delta-Amino Valeric Acid		BE0000347	GATM	HGNC:4175
DB02068	Delta-Amino Valeric Acid		BE0000050	ALAD	HGNC:395
DB02069	N-(2-Flouro-Benzyl)-4-Sulfamoyl-Benzamide		BE0000322	CA2	HGNC:1373
DB02071	WAY-151693		BE0000966	MMP13	HGNC:7159
DB02072	2-(Oxalyl-Amino)-4,7-Dihydro-5h-Thieno[2,3-C]Thiopyran-3-Carboxylic Acid		BE0000623	PTPN1	HGNC:9642
DB02073	Biliverdine IX Alpha		BE0000735	HMOX1	HGNC:5013
DB02073	Biliverdine IX Alpha		BE0004467	MB	HGNC:6915
DB02073	Biliverdine IX Alpha		BE0000595	BLVRB	HGNC:1063
DB02076	6-phospho-D-gluconic acid		BE0003559	PGD	HGNC:8891
DB02076	6-phospho-D-gluconic acid		BE0001199	GPI	HGNC:4458
DB02077	L-N(Omega)-Nitroarginine-(4r)-Amino-L-Proline Amide		BE0000263	NOS3	HGNC:7876
DB02077	L-N(Omega)-Nitroarginine-(4r)-Amino-L-Proline Amide		BE0000067	NOS1	HGNC:7872
DB02078	1-Methoxy-2-[2-(2-Methoxy-Ethoxy]-Ethane		BE0004295	PFN2	HGNC:8882
DB02078	1-Methoxy-2-[2-(2-Methoxy-Ethoxy]-Ethane		BE0000839	FYN	HGNC:4037
DB02078	1-Methoxy-2-[2-(2-Methoxy-Ethoxy]-Ethane		BE0001399	PPIF	HGNC:9259
DB02079	Aminooxyacetic acid		BE0000316	AGXT	HGNC:341
DB02080	1-{2-[2-(2-Methoxyethoxy)Ethoxy]Ethoxy}-4-(1,1,3,3-Tetramethylbutyl)Benzene		BE0001640	PLA2G2A	HGNC:9031
DB02081	Bis-Benzamidine		BE0001739	PRSS1	HGNC:9475
DB02082	Phosphoaminophosphonic Acid Guanylate Ester		BE0004478	RAB8B	HGNC:30273
DB02084	CRA_17312		BE0001739	PRSS1	HGNC:9475
DB02087	3,5-Difluorobenzenesulfonamide		BE0000322	CA2	HGNC:1373
DB02089	CP-526423		BE0000007	PYGL	HGNC:9725
DB02090	A Disubstituted Succinyl Caprolactam Hydroxymate Mmp3inhibitor		BE0001116	MMP3	HGNC:7173
DB02091	4-(2,4-Dimethyl-Thiazol-5-Yl)-Pyrimidin-2-Ylamine		BE0001072	CDK2	HGNC:1771
DB02091	4-(2,4-Dimethyl-Thiazol-5-Yl)-Pyrimidin-2-Ylamine		BE0003734	CCNA2	HGNC:1578
DB02093	5-Phospho-D-Arabinohydroxamic Acid		BE0001199	GPI	HGNC:4458
DB02095	Isatin		BE0002196	MAOB	HGNC:6834
DB02096	FR221647		BE0002214	ADA	HGNC:186
DB02097	Cytidine		BE0001480	UCK2	HGNC:12562
DB02098	Adenosine-2'-5'-Diphosphate		BE0000908	RNASE3	HGNC:10046
DB02098	Adenosine-2'-5'-Diphosphate		BE0003317	RNASE1	HGNC:10044
DB02098	Adenosine-2'-5'-Diphosphate		BE0001306	RNASE2	HGNC:10045
DB02101	(S,R)-fidarestat		BE0000747	AKR1B1	HGNC:381
DB02103	2-Chlorodideoxyadenosine		BE0001165	HSP90B1	HGNC:12028
DB02104	2,4-Diamino-5-Methyl-6-[(3,4,5-Trimethoxy-N-Methylanilino)Methyl]Pyrido[2,3-D]Pyrimidine		BE0000330	DHFR	HGNC:2861
DB02105	3,5-Dinitrocatechol		BE0002089	COMT	HGNC:2228
DB02106	[3,5-Dibromo-4-(4-Hydroxy-3-Phenethylcarbamoyl-Phenoxy)-Phenyl]-Acetic Acid		BE0000315	THRB	HGNC:11799
DB02107	Leucine - Reduced Carbonyl		BE0004563	SPINK6	HGNC:29486
DB02108	2-Aminoethanimidic Acid		BE0000939	CTSB	HGNC:2527
DB02109	Hadacidin		BE0002231	ADSSL1	HGNC:20093
DB02110	Protoporphyrin Ix Containing Co		BE0000017	PTGS1	HGNC:9604
DB02110	Protoporphyrin Ix Containing Co		BE0001009	CYCS	HGNC:19986
DB02112	Zk-806450		BE0001739	PRSS1	HGNC:9475
DB02114	Para-Isopropylaniline		BE0003758	CELA1	HGNC:3308
DB02115	Daidzin		BE0000133	ALDH2	HGNC:404
DB02116	Olomoucine	inhibitor	BE0001072	CDK2	HGNC:1771
DB02116	Olomoucine	inhibitor	BE0000890	CDK5	HGNC:1774
DB02116	Olomoucine	binder	BE0001082	CDK1	HGNC:1722
DB02116	Olomoucine		BE0000923	MAPK1	HGNC:6871
DB02118	CP-271485		BE0001198	MMP12	HGNC:7158
DB02126	4-Carboxycinnamic Acid		BE0000130	HBA1	HGNC:4823
DB02126	4-Carboxycinnamic Acid		BE0000629	HBB	HGNC:4827
DB02131	N-1-Methylheptylformamide		BE0000465	ADH1C	HGNC:251
DB02132	Zenarestat		BE0000747	AKR1B1	HGNC:381
DB02140	N1-(1-Dimethylcarbamoyl-2-Phenyl-Ethyl)-2-Oxo-N4-(2-Pyridin-2-Yl-Ethyl)-Succinamide		BE0003970	CTSH	HGNC:2535
DB02141	S,S'-(1,4-Phenylene-Bis(1,2-Ethanediyl))Bis-Isothiourea		BE0000263	NOS3	HGNC:7876
DB02142	Pyridoxamine-5'-Phosphate		BE0000273	KYAT1	HGNC:1564
DB02142	Pyridoxamine-5'-Phosphate		BE0000721	BCAT2	HGNC:977
DB02143	N-Isopropyl-N'-Hydroxyguanidine		BE0000067	NOS1	HGNC:7872
DB02144	1,2-diacyl-sn-glycero-3-phosphoinositol		BE0001505	PITPNA	HGNC:9001
DB02148	3-Amino-4-Oxybenzyl-2-Butanone		BE0000939	CTSB	HGNC:2527
DB02152	K-252a		BE0000915	MET	HGNC:7029
DB02152	K-252a		BE0000870	MAP2K1	HGNC:6840
DB02153	3-Sulfinoalanine		BE0004515	PAPOLA	HGNC:14981
DB02153	3-Sulfinoalanine		BE0000648	GSR	HGNC:4623
DB02153	3-Sulfinoalanine		BE0001972	PRDX2	HGNC:9353
DB02155	Balanol Analog 8		BE0003761	PRKACA	HGNC:9380
DB02158	(1s)-1-(9-Deazaadenin-9-Yl)-1,4,5-Trideoxy-1,4-Imino-5-Methylthio-D-Ribitol		BE0001128	MTAP	HGNC:7413
DB02159	(R)-Propylene glycol		BE0003751	LYZ	HGNC:6740
DB02161	Hydroxy-Phenyl-Acetic Acid 8-Methyl-8-Aza-Bicyclo[3.2.1]Oct-3-Yl Ester		BE0002705	CES1	HGNC:1863
DB02162	5'-O-(N-Ethyl-Sulfamoyl)Adenosine		BE0001473	HINT1	HGNC:4912
DB02164	N-Sulfo-Flavin Mononucleotide		BE0003766	HAO1	HGNC:4809
DB02165	Zinc Trihydroxide		BE0000807	GSTM1	HGNC:4632
DB02166	Propidium		BE0000426	ACHE	HGNC:108
DB02169	9,10-Deepithio-9,10-Didehydroacanthifolicin		BE0001447	PPP1CC	HGNC:9283
DB02170	1,8-Di-Hydroxy-4-Nitro-Xanthen-9-One		BE0001209	CSNK2A1	HGNC:2457
DB02175	Malonic acid		BE0000838	SRC	HGNC:11283
DB02175	Malonic acid		BE0002708	SNRPA	HGNC:11151
DB02177	1-Acetyl-4-(4-{4-[(2-Ethoxyphenyl)Thio]-3-Nitrophenyl}Pyridin-2-Yl)Piperazine		BE0000516	ITGAL	HGNC:6148
DB02180	Myristoyl-Coa		BE0003780	NMT2	HGNC:7858
DB02181	2'-Deoxyguanosine-5'-Triphosphate		BE0003106	NME1	HGNC:7849
DB02183	Adenosine-5'-Ditungstate		BE0001473	HINT1	HGNC:4912
DB02185	2,4-Dihydroxy-7-(Methyloxy)-2h-1,4-Benzoxazin-3(4h)-One		BE0004111	LCTL	HGNC:15583
DB02187	Equilin		BE0000194	HSD17B1	HGNC:5210
DB02189	2',3'-Dideoxyadenosine-5'-Triphosphate		BE0004486	DNTT	HGNC:2983
DB02195	3-(4-Fluorophenyl)-1-Hydroxy-2-(Pyridin-4-Yl)-1h-Pyrrolo[3,2-B]Pyridine		BE0001019	MAPK14	HGNC:6876
DB02196	Uridine-Diphosphate-N-Acetylgalactosamine		BE0004629	EXTL2	HGNC:3516
DB02196	Uridine-Diphosphate-N-Acetylgalactosamine		BE0001429	UAP1	HGNC:12457
DB02196	Uridine-Diphosphate-N-Acetylgalactosamine		BE0001521	GALE	HGNC:4116
DB02196	Uridine-Diphosphate-N-Acetylgalactosamine		BE0000214	ABO	HGNC:79
DB02197	4-[(4-Imidazo[1,2-a]Pyridin-3-Ylpyrimidin-2-Yl)Amino]Benzenesulfonamide		BE0001072	CDK2	HGNC:1771
DB02198	2-Bromoacetyl Group		BE0000017	PTGS1	HGNC:9604
DB02201	Malonate Ion		BE0004444	SDF2	HGNC:10675
DB02205	6-(1,1-Dimethylallyl)-2-(1-Hydroxy-1-Methylethyl)-2,3-Dihydro-7h-Furo[3,2-G]Chromen-7-One		BE0000720	GAPDHS	HGNC:24864
DB02207	7-Nitroindazole		BE0000263	NOS3	HGNC:7876
DB02207	7-Nitroindazole		BE0000005	NOS2	HGNC:7873
DB02209	Pyridoxine phosphate		BE0000404	ODC1	HGNC:8109
DB02210	Hexane-1,6-Diol		BE0001076	HRAS	HGNC:5173
DB02210	Hexane-1,6-Diol		BE0000794	NR3C1	HGNC:7978
DB02210	Hexane-1,6-Diol		BE0003997	PLA2G1B	HGNC:9030
DB02211	N-Methyl-N-Propargyl-1(R)-Aminoindan		BE0002196	MAOB	HGNC:6834
DB02215	Furoyl-Leucine		BE0003872	ADAM28	HGNC:206
DB02216	S-Methylcysteine		BE0000941	CTSD	HGNC:2529
DB02216	S-Methylcysteine		BE0001145	MGMT	HGNC:7059
DB02217	Dpb-T		BE0001515	NT5M	HGNC:15769
DB02218	N-[4-hydroxymethyl-cyclohexan-6-yl-1,2,3-triol]-4,6-dideoxy-4-aminoglucopyranoside		BE0002639	AMY2A	HGNC:477
DB02218	N-[4-hydroxymethyl-cyclohexan-6-yl-1,2,3-triol]-4,6-dideoxy-4-aminoglucopyranoside		BE0004457	AMY2B	HGNC:478
DB02220	AL7089A		BE0000322	CA2	HGNC:1373
DB02221	4-(Aminosulfonyl)-N-[(2,4,6-Trifluorophenyl)Methyl]-Benzamide		BE0000322	CA2	HGNC:1373
DB02222	2,6-Diamino-(S)-9-[2-(Phosphonomethoxy)Propyl]Purine		BE0000250	PNP	HGNC:7892
DB02226	3,8-Diamino-6-Phenyl-5-[6-[1-[2-[(1,2,3,4-Tetrahydro-9-Acridinyl)Amino]Ethyl]-1h-1,2,3-Triazol-4-Yl]Hexyl]-Phenanthridinium		BE0000426	ACHE	HGNC:108
DB02230	Immucillin-G		BE0000250	PNP	HGNC:7892
DB02234	S-Ethylisothiourea		BE0000005	NOS2	HGNC:7873
DB02234	S-Ethylisothiourea		BE0000263	NOS3	HGNC:7876
DB02235	L-methionine (R)-S-oxide		BE0003392	APP	HGNC:620
DB02236	Glycinamide Ribonucleotide		BE0000882	GART	HGNC:4163
DB02239	Laevulinic Acid		BE0000050	ALAD	HGNC:395
DB02243	4-Morpholin-4-Yl-Piperidine-1-Carboxylic Acid [1-(3-Benzenesulfonyl-1-Propyl-Allylcarbamoyl)-2-Phenylethyl]-Amide		BE0001504	CTSF	HGNC:2531
DB02249	2-Ethoxyethanol		BE0000465	ADH1C	HGNC:251
DB02250	Cu-Bicyclam		BE0003751	LYZ	HGNC:6740
DB02255	GM6001		BE0003872	ADAM28	HGNC:206
DB02255	GM6001		BE0004104	ACAN	HGNC:319
DB02258	SR11254		BE0000144	RARG	HGNC:9866
DB02259	3-(3,5-Dibromo-4-Hydroxy-Benzoyl)-2-Ethyl-Benzofuran-6-Sulfonic Acid (4-Sulfamoyl-Phenyl)-Amide		BE0000623	PTPN1	HGNC:9642
DB02260	4-Oxosebacic Acid		BE0000050	ALAD	HGNC:395
DB02261	Platelet Activating Factor		BE0001432	GM2A	HGNC:4367
DB02262	Orotic Acid		BE0000382	DHODH	HGNC:2867
DB02264	O2-Sulfo-Glucuronic Acid		BE0000689	FGF1	HGNC:3665
DB02264	O2-Sulfo-Glucuronic Acid		BE0001121	HGF	HGNC:4893
DB02264	O2-Sulfo-Glucuronic Acid		BE0001541	HS3ST3A1	HGNC:5196
DB02266	Flufenamic Acid		BE0000262	PTGS2	HGNC:9605
DB02266	Flufenamic Acid		BE0000017	PTGS1	HGNC:9604
DB02266	Flufenamic Acid		BE0000592	AKR1C3	HGNC:386
DB02266	Flufenamic Acid		BE0000132	AR	HGNC:644
DB02267	Argininosuccinate		BE0000520	ASL	HGNC:746
DB02269	[4-({[5-Benzyloxy-1-(3-Carbamimidoyl-Benzyl)-1h-Indole-2-Carbonyl]-Amino}-Methyl)-Phenyl]-Trimethyl-Ammonium		BE0001739	PRSS1	HGNC:9475
DB02271	S-(2-Oxo)Pentadecylcoa		BE0003780	NMT2	HGNC:7858
DB02272	Porphobilinogen		BE0000050	ALAD	HGNC:395
