DrugID	Name	Action	TargetID	UniProt	Target
DB03088	Pidolic Acid		BE0002940	Q7SIE2	Endo-1,4-beta-xylanase
DB03088	Pidolic Acid		BE0002802	O68601	Dissimilatory copper-containing nitrite reductase
DB03088	Pidolic Acid		BE0004492	Q701N4	Keratin-associated protein 5-2
DB03088	Pidolic Acid		BE0004439	O43612	Orexin
DB03088	Pidolic Acid		BE0002941	P80075	C-C motif chemokine 8
DB03088	Pidolic Acid		BE0002942	P00138	Cytochrome c'
DB03088	Pidolic Acid		BE0004457	P19961	Alpha-amylase 2B
DB03088	Pidolic Acid		BE0001181	P03950	Angiogenin
DB03088	Pidolic Acid		BE0001329	Q46079	Chondroitinase-B
DB03088	Pidolic Acid		BE0001671	P04745	Alpha-amylase 1
DB03090	Ethylaminobenzylmethylcarbonyl Group		BE0004793	P0DJ06	Candidapepsin-2
DB03091	4-Amido-4-Carbamoyl-Butyric Acid		BE0002030	P0ABA0	ATP synthase subunit b
DB03092	5-Hydroxymethyl-Chonduritol		BE0001671	P04745	Alpha-amylase 1
DB03092	5-Hydroxymethyl-Chonduritol		BE0002639	P04746	Pancreatic alpha-amylase
DB03092	5-Hydroxymethyl-Chonduritol		BE0004457	P19961	Alpha-amylase 2B
DB03093	8-(2,5-Dimethoxy-Benzyl)-2-Fluoro-9h-Purin-6-Ylamine		BE0001120	P07900	Heat shock protein HSP 90-alpha
DB03095	Tetramethylammonium Ion		BE0001521	Q14376	UDP-glucose 4-epimerase
DB03096	N-Aminoethylmorpholine		BE0000941	P07339	Cathepsin D
DB03097	Pmp-Hydroxyisoxazole, Pyridoxamine-5-Phosphate-Hydroxyisoxazole		BE0001344	P10724	Alanine racemase
DB03098	[Methylseleno]Acetate		BE0001301	P40859	Monomeric sarcosine oxidase
DB03100	6-Nitroindazole		BE0000005	P35228	Nitric oxide synthase, inducible
DB03100	6-Nitroindazole		BE0000263	P29474	Nitric oxide synthase, endothelial
DB03101	Ribose-1-Phosphate		BE0001224	P12758	Uridine phosphorylase
DB03101	Ribose-1-Phosphate		BE0000250	P00491	Purine nucleoside phosphorylase
DB03102	2-(Oxalyl-Amino)-4,7-Dihydro-5h-Thieno[2,3-C]Pyran-3-Carboxylic Acid		BE0000623	P18031	Tyrosine-protein phosphatase non-receptor type 1
DB03103	Thymidine-5'- Diphosphate		BE0003106	P15531	Nucleoside diphosphate kinase A
DB03104	RU82129		BE0000838	P12931	Proto-oncogene tyrosine-protein kinase Src
DB03106	Scyllo-inositol		BE0001955	P14262	1-phosphatidylinositol phosphodiesterase
DB03106	Scyllo-inositol		BE0000978	P04062	Glucosylceramidase
DB03106	Scyllo-inositol		BE0002943	P34024	1-phosphatidylinositol phosphodiesterase
DB03106	Scyllo-inositol	inhibitor	BE0002199	O14735	CDP-diacylglycerol--inositol 3-phosphatidyltransferase
DB03107	Beta-Alanine		BE0001387	P0A5R0	Pantothenate synthetase
DB03108	4-phospho-D-erythronic acid		BE0002944	Q79FD7	Ribose-5-phosphate isomerase B
DB03109	N-Acetyl-D-Allosamine		BE0001584	P11797	Chitinase B
DB03109	N-Acetyl-D-Allosamine		BE0001649	P07254	Chitinase A
DB03109	N-Acetyl-D-Allosamine		BE0001058	Q13231	Chitotriosidase-1
DB03110	2-Chlorophenol		BE0001019	Q16539	Mitogen-activated protein kinase 14
DB03111	Glucosamine 1-Phosphate		BE0001326	P06971	Ferrichrome-iron receptor
DB03112	6-(2-Oxo-Hexahydro-Thieno[3,4-D]Imidazol-4-Yl)-Hexanoic Acid		BE0001668	P22629	Streptavidin
DB03113	3-Fluoro-2-(Phosphonooxy)Propanoic Acid		BE0001394	P0A716	2-dehydro-3-deoxyphosphooctonate aldolase
DB03114	PAS219		BE0000838	P12931	Proto-oncogene tyrosine-protein kinase Src
DB03115	5-Bromo-N-(2,3-Dihydroxypropoxy)-3,4-Difluoro-2-[(2-Fluoro-4-Iodophenyl)Amino]Benzamide		BE0000870	Q02750	Dual specificity mitogen-activated protein kinase kinase 1
DB03116	5-(1-Carboxy-1-Phosphonooxy-Ethoxyl)-Shikimate-3-Phosphate		BE0001381	P0A6D3	3-phosphoshikimate 1-carboxyvinyltransferase
DB03117	2-Carboxypropyl-Coenzyme A		BE0001595	P52045	Methylmalonyl-CoA decarboxylase
DB03118	1-(5-Chloroindol-3-Yl)-3-Hydroxy-3-(2h-Tetrazol-5-Yl)-Propenone		BE0001210	P12497	Gag-Pol polyprotein
DB03120	Para-Toluene Sulfonate		BE0003751	P61626	Lysozyme C
DB03120	Para-Toluene Sulfonate		BE0003970	P09668	Pro-cathepsin H
DB03121	1-Benzyl-5-Methoxy-2-Methyl-1h-Indol-3-Yl)-Acetic Acid		BE0001640	P14555	Phospholipase A2, membrane associated
DB03124	5-[4-(1-Carboxymethyl-2-Oxo-Propylcarbamoyl)-Benzylsulfamoyl]-2-Hydroxy-Benzoic Acid		BE0001162	P42574	Caspase-3
DB03125	2,4-Diamino-5-(3,4,5-Trimethoxy-Benzyl)-Pyrimidin-1-Ium		BE0001614	P00381	Dihydrofolate reductase
DB03125	2,4-Diamino-5-(3,4,5-Trimethoxy-Benzyl)-Pyrimidin-1-Ium		BE0000330	P00374	Dihydrofolate reductase
DB03126	Mant-Adp		BE0003893	Q7Z406	Myosin-14
DB03127	Benzamidine		BE0001586	Q92876	Kallikrein-6
DB03127	Benzamidine		BE0004529	P07478	Trypsin-2
DB03127	Benzamidine		BE0001583	P35030	Trypsin-3
DB03127	Benzamidine		BE0002833	O00244	Copper transport protein ATOX1
DB03127	Benzamidine		BE0001764	P42126	Enoyl-CoA delta isomerase 1, mitochondrial
DB03127	Benzamidine		BE0001624	P00775	Trypsin
DB03127	Benzamidine		BE0001656	Q9Y5Y6	Suppressor of tumorigenicity 14 protein
DB03127	Benzamidine		BE0000895	P00749	Urokinase-type plasminogen activator
DB03127	Benzamidine		BE0001739	P07477	Trypsin-1
DB03127	Benzamidine		BE0001209	P68400	Casein kinase II subunit alpha
DB03128	Acetylcholine		BE0000426	P22303	Acetylcholinesterase
DB03129	[3-(1,3,2-Dioxaborolan-2-Yloxy)Propyl]Guanidine		BE0001583	P35030	Trypsin-3
DB03130	S-P-Nitrobenzyloxycarbonylglutathione		BE0000962	Q04760	Lactoylglutathione lyase
DB03132	3-(2-Benzothiazolylthio)-1-Propanesulfonic Acid		BE0001603	P52270	Triosephosphate isomerase, glycosomal
DB03132	3-(2-Benzothiazolylthio)-1-Propanesulfonic Acid		BE0003844	P60174	Triosephosphate isomerase
DB03133	2-(Beta-D-Glucopyranosyl)-5-Methyl-1,2,3-Benzimidazole		BE0000916	P11217	Glycogen phosphorylase, muscle form
DB03134	2-Aminopimelic Acid		BE0001297	P56220	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
DB03135	[2(Formyl-Hydroxy-Amino)-Ethyl]-Phosphonic Acid		BE0003844	P60174	Triosephosphate isomerase
DB03136	4-Iodobenzo[B]Thiophene-2-Carboxamidine		BE0000048	P00734	Prothrombin
DB03136	4-Iodobenzo[B]Thiophene-2-Carboxamidine		BE0001739	P07477	Trypsin-1
DB03136	4-Iodobenzo[B]Thiophene-2-Carboxamidine		BE0000895	P00749	Urokinase-type plasminogen activator
DB03137	8-(2,5-Dimethoxy-Benzyl)-2-Fluoro-9-Pent-9h-Purin-6-Ylamine		BE0001120	P07900	Heat shock protein HSP 90-alpha
DB03138	Perchlorate		BE0001876	P0A006	Protein ArsC
DB03139	6-[5-(2-Oxo-Hexahydro-Thieno[3,4-D]Imidazol-4-Yl)-Pentanoylamino]-Hexanoic Acid		BE0001668	P22629	Streptavidin
DB03140	4-Carboxyphenylboronic Acid		BE0001358	P00811	Beta-lactamase
DB03141	3-({5-Benzyl-6-Hydroxy-2,4-Bis-(4-Hydroxy-Benzyl)-3-Oxo-[1,2,4]-Triazepane-1-Sulfonyl)-Benzonitrile		BE0002050	P03366	Gag-Pol polyprotein
DB03141	3-({5-Benzyl-6-Hydroxy-2,4-Bis-(4-Hydroxy-Benzyl)-3-Oxo-[1,2,4]-Triazepane-1-Sulfonyl)-Benzonitrile		BE0003328	Q9Q2G8	V-1 protease
DB03142	Alpha-L-Arabinose		BE0002039	P0A9E0	Arabinose operon regulatory protein
DB03142	Alpha-L-Arabinose		BE0001678	P02924	L-arabinose-binding periplasmic protein
DB03142	Alpha-L-Arabinose		BE0002844	Q9ZB17	Aldose 1-epimerase
DB03143	Nonan-1-Ol		BE0001846	P21905	ATP synthase subunit c, sodium ion specific
DB03144	N-Omega-Hydroxy-L-Arginine		BE0000263	P29474	Nitric oxide synthase, endothelial
DB03144	N-Omega-Hydroxy-L-Arginine		BE0001433	O34453	Nitric oxide synthase oxygenase
DB03144	N-Omega-Hydroxy-L-Arginine		BE0000005	P35228	Nitric oxide synthase, inducible
DB03144	N-Omega-Hydroxy-L-Arginine		BE0000286	P05089	Arginase-1
DB03144	N-Omega-Hydroxy-L-Arginine		BE0000067	P29475	Nitric oxide synthase, brain
DB03145	4-Methyl-5-Hydroxyethylthiazole Phosphate		BE0001327	P39594	Thiamine-phosphate synthase
DB03146	2-deazo-6-thiophosphate guanosine-5'-monophosphate		BE0001441	P0A7D4	Adenylosuccinate synthetase
DB03147	Flavin adenine dinucleotide		BE0001720	P37747	UDP-galactopyranose mutase
DB03147	Flavin adenine dinucleotide		BE0001704	P39662	Flavohemoprotein
DB03147	Flavin adenine dinucleotide		BE0001590	O31616	Glycine oxidase
DB03147	Flavin adenine dinucleotide		BE0002364	P16435	NADPH--cytochrome P450 reductase
DB03147	Flavin adenine dinucleotide		BE0001921	Q92947	Glutaryl-CoA dehydrogenase, mitochondrial
DB03147	Flavin adenine dinucleotide		BE0001745	P11310	Medium-chain specific acyl-CoA dehydrogenase, mitochondrial
DB03147	Flavin adenine dinucleotide		BE0004141	P14920	D-amino-acid oxidase
DB03147	Flavin adenine dinucleotide		BE0001787	P09546	Bifunctional protein PutA
DB03147	Flavin adenine dinucleotide		BE0001969	P61497	Deoxyribodipyrimidine photo-lyase
DB03147	Flavin adenine dinucleotide		BE0002198	P21397	Amine oxidase [flavin-containing] A
DB03147	Flavin adenine dinucleotide		BE0000762	P16219	Short-chain specific acyl-CoA dehydrogenase, mitochondrial
DB03147	Flavin adenine dinucleotide		BE0004566	Q96RQ9	L-amino-acid oxidase
DB03147	Flavin adenine dinucleotide		BE0001961	P42593	2,4-dienoyl-CoA reductase [NADPH]
DB03147	Flavin adenine dinucleotide		BE0001784	Q56839	2-oxopropyl-CoM reductase, carboxylating
DB03147	Flavin adenine dinucleotide		BE0001543	P20586	p-hydroxybenzoate hydroxylase
DB03147	Flavin adenine dinucleotide		BE0000067	P29475	Nitric oxide synthase, brain
DB03147	Flavin adenine dinucleotide		BE0001184	P15559	NAD(P)H dehydrogenase [quinone] 1
DB03147	Flavin adenine dinucleotide		BE0001523	P00438	p-hydroxybenzoate hydroxylase
DB03147	Flavin adenine dinucleotide		BE0001487	P83223	Fumarate reductase flavoprotein subunit
DB03147	Flavin adenine dinucleotide		BE0004574	Q86YB8	ERO1-like protein beta
DB03147	Flavin adenine dinucleotide		BE0000648	P00390	Glutathione reductase, mitochondrial
DB03147	Flavin adenine dinucleotide		BE0001382	O05783	NADPH-ferredoxin reductase FprA
DB03147	Flavin adenine dinucleotide		BE0000160	P00387	NADH-cytochrome b5 reductase 3
DB03147	Flavin adenine dinucleotide		BE0001550	P12676	Cholesterol oxidase
DB03147	Flavin adenine dinucleotide		BE0001409	Q9WYT0	Thymidylate synthase ThyX
DB03147	Flavin adenine dinucleotide		BE0001354	P37063	Pyruvate oxidase
DB03147	Flavin adenine dinucleotide		BE0002067	P0A9P4	Thioredoxin reductase
DB03147	Flavin adenine dinucleotide		BE0000298	P06715	Glutathione reductase
DB03147	Flavin adenine dinucleotide		BE0002064	P0AEZ1	5,10-methylenetetrahydrofolate reductase
DB03147	Flavin adenine dinucleotide		BE0001301	P40859	Monomeric sarcosine oxidase
DB03147	Flavin adenine dinucleotide		BE0001551	P28593	Trypanothione reductase
DB03147	Flavin adenine dinucleotide		BE0000220	P16083	Ribosyldihydronicotinamide dehydrogenase [quinone]
DB03147	Flavin adenine dinucleotide		BE0000397	P26440	Isovaleryl-CoA dehydrogenase, mitochondrial
DB03147	Flavin adenine dinucleotide		BE0002204	P47989	Xanthine dehydrogenase/oxidase
DB03147	Flavin adenine dinucleotide		BE0001230	P22637	Cholesterol oxidase
DB03147	Flavin adenine dinucleotide		BE0002961	Q9AGP8	N,N-dimethylglycine oxidase
DB03147	Flavin adenine dinucleotide		BE0002597	P37062	NADH peroxidase
DB03147	Flavin adenine dinucleotide		BE0000960	Q12882	Dihydropyrimidine dehydrogenase [NADP(+)]
DB03147	Flavin adenine dinucleotide		BE0002962	P21890	Ferredoxin--NADP reductase
DB03147	Flavin adenine dinucleotide		BE0000114	P06149	D-lactate dehydrogenase
DB03147	Flavin adenine dinucleotide		BE0002963	P38038	Sulfite reductase [NADPH] flavoprotein alpha-component
DB03147	Flavin adenine dinucleotide		BE0001979	Q16881	Thioredoxin reductase 1, cytoplasmic
DB03147	Flavin adenine dinucleotide		BE0002964	Q44532	Ferredoxin--NADP reductase
DB03147	Flavin adenine dinucleotide		BE0000605	Q9UKU7	Isobutyryl-CoA dehydrogenase, mitochondrial
DB03147	Flavin adenine dinucleotide		BE0002938	Q06319	Acyl-CoA dehydrogenase, short-chain specific
DB03147	Flavin adenine dinucleotide		BE0000965	O95831	Apoptosis-inducing factor 1, mitochondrial
DB03147	Flavin adenine dinucleotide		BE0002596	Q52437	Ferredoxin reductase
DB03147	Flavin adenine dinucleotide		BE0002965	P18925	Dihydrolipoyl dehydrogenase
DB03147	Flavin adenine dinucleotide		BE0002966	Q888A4	Amine oxidase, flavin-containing protein
DB03147	Flavin adenine dinucleotide		BE0002967	P00914	Deoxyribodipyrimidine photo-lyase
DB03147	Flavin adenine dinucleotide		BE0002968	P05327	Deoxyribodipyrimidine photo-lyase
DB03147	Flavin adenine dinucleotide		BE0002969	P10902	L-aspartate oxidase
DB03147	Flavin adenine dinucleotide		BE0002970	P77967	Cryptochrome DASH
DB03147	Flavin adenine dinucleotide		BE0000737	P09622	Dihydrolipoyl dehydrogenase, mitochondrial
DB03147	Flavin adenine dinucleotide		BE0002881	Q9Z4P0	Fumarate reductase flavoprotein subunit
DB03147	Flavin adenine dinucleotide		BE0004507	Q9UHQ9	NADH-cytochrome b5 reductase 1
DB03147	Flavin adenine dinucleotide		BE0002774	Q7SID9	Oxidoreductase
DB03147	Flavin adenine dinucleotide		BE0002196	P27338	Amine oxidase [flavin-containing] B
DB03147	Flavin adenine dinucleotide		BE0004480	P22570	NADPH:adrenodoxin oxidoreductase, mitochondrial
DB03147	Flavin adenine dinucleotide		BE0004135	Q15067	Peroxisomal acyl-coenzyme A oxidase 1
DB03147	Flavin adenine dinucleotide		BE0002971	P08373	UDP-N-acetylenolpyruvoylglucosamine reductase
DB03147	Flavin adenine dinucleotide		BE0004580	P55789	FAD-linked sulfhydryl oxidase ALR
DB03147	Flavin adenine dinucleotide		BE0002972	P61432	UDP-N-acetylenolpyruvoylglucosamine reductase
DB03147	Flavin adenine dinucleotide		BE0002917	P24232	Flavohemoprotein
DB03147	Flavin adenine dinucleotide		BE0002619	Q9LAG2	Phenol 2-hydroxylase component B
DB03147	Flavin adenine dinucleotide		BE0002973	Q9RA47	Methylenetetrahydrofolate reductase
DB03147	Flavin adenine dinucleotide		BE0002974	P16640	Putidaredoxin reductase
DB03147	Flavin adenine dinucleotide		BE0002975	O53355	NAD(P)H dehydrogenase (quinone)
DB03147	Flavin adenine dinucleotide		BE0002976	O06934	UDP-galactopyranose mutase
DB03147	Flavin adenine dinucleotide		BE0002977	P55792	4-hydroxybutyryl-CoA dehydratase/vinylacetyl-CoA-Delta-isomerase
DB03147	Flavin adenine dinucleotide		BE0002978	P09788	4-cresol dehydrogenase [hydroxylating] flavoprotein subunit
DB03147	Flavin adenine dinucleotide		BE0002979	P19480	Alkyl hydroperoxide reductase subunit F
DB03147	Flavin adenine dinucleotide		BE0002980	Q51225	Outer membrane protein p64k or PM-6
DB03147	Flavin adenine dinucleotide		BE0002981	Q94655	Glutathione reductase
DB03147	Flavin adenine dinucleotide		BE0002982	Q47PU3	Phenylacetone monooxygenase
DB03147	Flavin adenine dinucleotide		BE0002983	P07771	Benzoate 1,2-dioxygenase electron transfer component
DB03147	Flavin adenine dinucleotide		BE0002984	Q72JJ3	Putative acyl-CoA dehydrogenase
DB03147	Flavin adenine dinucleotide		BE0002985	Q9KIE5	FkbI
DB03147	Flavin adenine dinucleotide		BE0002616	P09063	Dihydrolipoyl dehydrogenase
DB03147	Flavin adenine dinucleotide		BE0002986	P14218	Dihydrolipoyl dehydrogenase
DB03147	Flavin adenine dinucleotide		BE0002987	P35340	Alkyl hydroperoxide reductase subunit F
DB03147	Flavin adenine dinucleotide		BE0002988	P58558	Ferredoxin--NADP reductase
DB03147	Flavin adenine dinucleotide		BE0002989	P28861	Ferredoxin--NADP reductase
DB03147	Flavin adenine dinucleotide		BE0002990	Q9RC23	Mersacidin decarboxylase
DB03147	Flavin adenine dinucleotide		BE0002001	P0C278	Fumarate reductase flavoprotein subunit
DB03148	Phosphomethylphosphonic Acid Adenosyl Ester		BE0001675	P14193	Ribose-phosphate pyrophosphokinase
DB03148	Phosphomethylphosphonic Acid Adenosyl Ester		BE0004796		DNA
DB03148	Phosphomethylphosphonic Acid Adenosyl Ester		BE0002669	O33199	MutT/nudix family protein
DB03148	Phosphomethylphosphonic Acid Adenosyl Ester		BE0002991	P07024	Protein UshA
DB03150	2',3'-Dideoxythymidine-5'-Monophosphate		BE0001221	P23919	Thymidylate kinase
DB03151	(Mu-4-Sulfido)-Tetra-Nuclear Copper Ion		BE0002992	Q7SIA3	Oxidoreductase
DB03151	(Mu-4-Sulfido)-Tetra-Nuclear Copper Ion		BE0002993	Q51705	Nitrous-oxide reductase
DB03152	B-2-Octylglucoside		BE0001665	P19821	DNA polymerase I, thermostable
DB03152	B-2-Octylglucoside		BE0001682	O68874	Aquaporin Z
DB03152	B-2-Octylglucoside		BE0001273	Q08188	Protein-glutamine gamma-glutamyltransferase E
DB03152	B-2-Octylglucoside		BE0003883	Q93RD8	H subunit of photosynthetic reaction center complex
DB03152	B-2-Octylglucoside		BE0003818	P60844	Aquaporin Z
DB03152	B-2-Octylglucoside		BE0003884	Q02761	Cytochrome b
DB03152	B-2-Octylglucoside		BE0003885	Q02762	Ubiquinol-cytochrome c reductase iron-sulfur subunit
DB03152	B-2-Octylglucoside		BE0003886	Q02760	Cytochrome c1
DB03152	B-2-Octylglucoside		BE0001200	P08100	Rhodopsin
DB03153	3h-Pyrazolo[4,3-D]Pyrimidin-7-Ol		BE0000077	P00492	Hypoxanthine-guanine phosphoribosyltransferase
DB03154	{[7-(Difluoro-Phosphono-Methyl)-Naphthalen-2-Yl]-Difluoro-Methyl}-Phosphonic Acid		BE0000623	P18031	Tyrosine-protein phosphatase non-receptor type 1
DB03155	1-(2-Deoxy-2-Fluoro-3-O-Phosphono-Beta-L-Ribofuranosyl)Pyrimidine-2,4(1h,3h)-Dione		BE0003317	P07998	Ribonuclease pancreatic
DB03156	D-Glucuronic Acid		BE0001361	Q54873	Hyaluronate lyase
DB03156	D-Glucuronic Acid		BE0001416	Q59288	Chondroitinase-AC
DB03156	D-Glucuronic Acid		BE0002819	Q8VVD2	Alpha-glucuronidase
DB03157	N,O-Didansyl-L-Tyrosine		BE0001438	P0A884	Thymidylate synthase
DB03158	D-Myo-Inositol-1,4-Bisphosphate		BE0004437	P32019	Type II inositol 1,4,5-trisphosphate 5-phosphatase
DB03159	CRA_8696		BE0000048	P00734	Prothrombin
DB03159	CRA_8696		BE0001739	P07477	Trypsin-1
DB03159	CRA_8696		BE0000895	P00749	Urokinase-type plasminogen activator
DB03160	N-Pyridoxyl-7-Keto-8-Aminopelargonic Acid-5'-Monophosphate		BE0001794	P12998	8-amino-7-oxononanoate synthase
DB03161	Thymidine-5'-Diphospho-Beta-D-Xylose		BE0002627	P95780	dTDP-glucose 4,6-dehydratase
DB03161	Thymidine-5'-Diphospho-Beta-D-Xylose		BE0002995	Q8GIQ0	DTDP-4-dehydrorhamnose 3,5-epimerase
DB03162	4-Hydroxy-1,2,5-Thiadiazole-3-Carboxylic Acid		BE0001448	Q27743	L-lactate dehydrogenase
DB03163	(2-[2-Ketopropylthio]Ethanesulfonate		BE0001784	Q56839	2-oxopropyl-CoM reductase, carboxylating
DB03164	6-Amino-1-Methylpurine		BE0001402	P07617	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase
DB03165	2-Dimethylamino-Ethyl-Diphosphate		BE0001417	Q46822	Isopentenyl-diphosphate Delta-isomerase
DB03169	(S)-Hmg-Coa		BE0001856	P13702	3-hydroxy-3-methylglutaryl-coenzyme A reductase
DB03169	(S)-Hmg-Coa		BE0000574	P04035	3-hydroxy-3-methylglutaryl-coenzyme A reductase
DB03169	(S)-Hmg-Coa		BE0002695	Q79ZY6	3-hydroxy-3-methylglutaryl CoA synthase
DB03170	Dephospho Coenzyme A		BE0001757	P0A6I8	Phosphopantetheine adenylyltransferase
DB03171	Indole-3-Propanol Phosphate		BE0001719	P16608	Tryptophan synthase alpha chain
DB03171	Indole-3-Propanol Phosphate		BE0004065	P00929	Tryptophan synthase alpha chain
DB03171	Indole-3-Propanol Phosphate		BE0004066	P0A2K1	Tryptophan synthase beta chain
DB03172	Tubercidin		BE0002011	P0ABP8	Purine nucleoside phosphorylase DeoD-type
DB03173	CRA_10433		BE0001739	P07477	Trypsin-1
DB03174	Phosphonoacetaldehyde		BE0003136	O31156	Phosphonoacetaldehyde hydrolase
DB03175	Propyl alcohol		BE0003751	P61626	Lysozyme C
DB03176	3,5-Dichloro-4-[(4-Hydroxy-3-Isopropylphenoxy)Phenylacetic Acid		BE0000315	P10828	Thyroid hormone receptor beta
DB03176	3,5-Dichloro-4-[(4-Hydroxy-3-Isopropylphenoxy)Phenylacetic Acid		BE0000687	P10827	Thyroid hormone receptor alpha
DB03177	5-methylbenzimidazole		BE0001229	Q05603	Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
DB03178	Guanosine-2',3'-Cyclophosphorothioate		BE0001366	P05798	Guanyl-specific ribonuclease Sa
DB03179	Sinapoyl Coenzyme A		BE0004586	Q86VU5	Catechol O-methyltransferase domain-containing protein 1
DB03180	4,5-Dimethyl-1,2-Phenylenediamine		BE0001229	Q05603	Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
DB03181	2-[4-(4-Hydroxy-3-Isopropyl-Phenoxy)-3,5-Dimethyl-Phenyl]-2h-[1,2,4]Triazine-3,5-Dione		BE0000315	P10828	Thyroid hormone receptor beta
DB03182	Alpha-Fluoro-Carboxymethyldethia Coenzyme a Complex		BE0004459	O75390	Citrate synthase, mitochondrial
DB03183	1-(4-Aminophenyl)-3,5-Dimethyl-1h-Pyrazole-4-Carboxylic Acid Ethyl Ester		BE0001287	Q08499	cAMP-specific 3',5'-cyclic phosphodiesterase 4D
DB03185	1-Beta-Ribofuranosyl-1,3-Diazepinone		BE0002443	P32320	Cytidine deaminase
DB03186	U-Pi-a-Pi		BE0003317	P07998	Ribonuclease pancreatic
DB03187	6-(Hydroxyethyldithio)-8-(Aminomethylthio)Octanoic Acid		BE0002302	P23434	Glycine cleavage system H protein, mitochondrial
DB03189	Cu-Cyclam		BE0003751	P61626	Lysozyme C
DB03190	N-Octanoyl-B-D-Fructofuranosyl-a-D-Glucopyranoside,Sucrose Monocaproylate		BE0001868	P59676	Penicillin-binding protein 2X
DB03191	3-Oxiran-2ylalanine		BE0000407	Q00266	S-adenosylmethionine synthase isoform type-1
DB03192	3r-Hydroxydecanoyl-Coa		BE0000408	P51659	Peroxisomal multifunctional enzyme type 2
DB03193	Stearic acid		BE0004022	Q9UNK4	Group IID secretory phospholipase A2
DB03194	beta-L-methyl-fucose		BE0004482	P11226	Mannose-binding protein C
DB03195	Phosphoric Acid Mono-[3-Fluoro-5-(5-Methyl-2,4-Dioxo-3,4-Dihydro-2h-Pyrimidin-1-Yl)-Tetrahyro-Furan-2-Ylmethyl] Ester		BE0001221	P23919	Thymidylate kinase
DB03196	4-Nitrophenyl-Ara		BE0001766	Q9XBQ3	Intracellular exo-alpha-(1-
DB03197	6-Hydroxymethylpterin		BE0001450	P26281	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase
DB03198	Thio-Maltohexaose		BE0001243	P30920	Cyclomaltodextrin glucanotransferase
DB03199	4-Methoxy-E-Rhodomycin T		BE0001712	Q06528	Carminomycin 4-O-methyltransferase
DB03200	7-Alpha-D-Ribofuranosyl-Purine-5'-Phosphate		BE0001229	Q05603	Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
DB03201	D-Cysteine		BE0003753	P15085	Carboxypeptidase A1
DB03202	2-[5-Methanesulfonylamino-2-(4-Aminophenyl)-6-Oxo-1,6-Dihydro-1-Pyrimidinyl]-N-(3,3,3-Trifluoro-1-Isopropyl-2-Oxopropyl)Acetamide		BE0003758	Q9UNI1	Chymotrypsin-like elastase family member 1
DB03203	Sphingosine		BE0001854	Q9NZD2	Glycolipid transfer protein
DB03203	Sphingosine		BE0001612	P03300	Genome polyprotein
DB03203	Sphingosine		BE0003372	P03303	Genome polyprotein
DB03203	Sphingosine		BE0004236	P13900	Genome polyprotein
DB03203	Sphingosine		BE0004148	P03302	Genome polyprotein
DB03203	Sphingosine		BE0004247	P15151	Poliovirus receptor
DB03205	Pyrroloquinoline Quinone		BE0001870	Q46444	Quinohemoprotein ethanol dehydrogenase type-1
DB03205	Pyrroloquinoline Quinone		BE0001728	P13650	Quinoprotein glucose dehydrogenase B
DB03205	Pyrroloquinoline Quinone		BE0002909	Q8GR64	Quinohemoprotein alcohol dehydrogenase ADH IIB
DB03205	Pyrroloquinoline Quinone		BE0003016	P27505	Pyrroloquinoline-quinone synthase
DB03205	Pyrroloquinoline Quinone		BE0003017	Q9Z4J7	Quinoprotein ethanol dehydrogenase
DB03206	Duvoglustat		BE0001414	Q9UKM7	Endoplasmic reticulum mannosyl-oligosaccharide 1,2-alpha-mannosidase
DB03206	Duvoglustat		BE0001789	P31723	Mannosyl-oligosaccharide alpha-1,2-mannosidase
DB03206	Duvoglustat		BE0001220	P12070	Xylose isomerase
DB03206	Duvoglustat		BE0001810	Q08638	Beta-glucosidase A
DB03206	Duvoglustat		BE0001371	P05618	Cyclomaltodextrin glucanotransferase
DB03207	2-(Biphenyl-4-Sulfonyl)-1,2,3,4-Tetrahydro-Isoquinoline-3-Carboxylic Acid		BE0001182	P22894	Neutrophil collagenase
