id,name,hgnc_id,drug_id
BE0001072,Cyclin-dependent kinase 2,HGNC:1771,DB04006
BE0001944,Dihydrofolate reductase,,DB04007
BE0001739,Trypsin-1,HGNC:9475,DB04008
BE0001173,Cytochrome b5,HGNC:2570,DB04009
BE0001717,Poly [ADP-ribose] polymerase 1,HGNC:270,DB04010
BE0000695,Peptidyl-prolyl cis-trans isomerase FKBP1A,HGNC:3711,DB04012
BE0000916,"Glycogen phosphorylase, muscle form",HGNC:9726,DB04013
BE0000890,Cyclin-dependent kinase 5,HGNC:1774,DB04014
BE0001082,Cyclin-dependent kinase 1,HGNC:1722,DB04014
BE0001065,Glycogen synthase kinase-3 beta,HGNC:4617,DB04014
BE0001537,Methionine--tRNA ligase,,DB04015
BE0002012,Methionine aminopeptidase,,DB04015
BE0001010,Cathepsin G,HGNC:2532,DB04016
BE0001038,Chymase,HGNC:2097,DB04016
BE0002198,Amine oxidase [flavin-containing] A,HGNC:6833,DB04017
BE0000263,"Nitric oxide synthase, endothelial",HGNC:7876,DB04018
BE0000792,Estrogen receptor beta,HGNC:3468,DB04020
BE0000426,Acetylcholinesterase,HGNC:108,DB04021
BE0001812,Xanthine phosphoribosyltransferase,,DB04022
BE0001798,GTPase ObgE,,DB04022
BE0001849,GDP-mannose 6-dehydrogenase,,DB04023
BE0001579,Threonine--tRNA ligase,,DB04024
BE0000714,Creatine kinase M-type,HGNC:1994,DB04027
BE0001295,Bifunctional tail protein,,DB04028
BE0003878,Genome polyprotein,,DB04029
BE0003343,Genome polyprotein,,DB04029
BE0004262,D-Amino acid amidase,,DB04029
BE0002006,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,,DB04030
BE0001896,Alkaline phosphatase,,DB04031
BE0001246,Camphor 5-monooxygenase,,DB04032
BE0003194,Prolyl endopeptidase Pep,,DB04033
BE0001250,3-keto-L-gulonate-6-phosphate decarboxylase UlaD,,DB04034
BE0002831,Beta-lactamase CTX-M,,DB04035
BE0001358,Beta-lactamase,,DB04035
BE0003894,Beta-lactamase TEM,,DB04035
BE0000397,"Isovaleryl-CoA dehydrogenase, mitochondrial",HGNC:6186,DB04036
BE0001568,Beta-lactamase TEM,,DB04037
BE0003894,Beta-lactamase TEM,,DB04037
BE0001326,Ferrichrome-iron receptor,,DB04039
BE0001470,Vitamin B12 transporter BtuB,,DB04039
BE0004169,Colicin-E3,,DB04039
BE0001477,Heat-labile enterotoxin B chain,,DB04040
BE0001904,Beta-lactam-inducible penicillin-binding protein,,DB04041
BE0002050,Gag-Pol polyprotein,,DB04042
BE0001084,Neutrophil gelatinase-associated lipocalin,HGNC:6526,DB04043
BE0000916,"Glycogen phosphorylase, muscle form",HGNC:9726,DB04044
BE0001780,Methylmalonyl-CoA carboxyltransferase 12S subunit,,DB04045
BE0003133,Dihydropteroate synthase,,DB04047
BE0001450,2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase,,DB04047
BE0001972,Peroxiredoxin-2,HGNC:9353,DB04048
BE0004467,Myoglobin,HGNC:6915,DB04050
BE0001389,Aromatic-amino-acid aminotransferase,,DB04051
BE0001229,Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase,,DB04052
BE0001937,Thiosulfate sulfurtransferase,,DB04053
BE0001120,Heat shock protein HSP 90-alpha,HGNC:5253,DB04054
BE0000916,"Glycogen phosphorylase, muscle form",HGNC:9726,DB04055
BE0001240,Bifunctional purine biosynthesis protein PURH,HGNC:794,DB04057
BE0001323,N-carbamoyl-D-amino acid hydrolase,,DB04058
BE0003753,Carboxypeptidase A1,HGNC:2296,DB04058
BE0000895,Urokinase-type plasminogen activator,HGNC:9052,DB04059
BE0002039,Arabinose operon regulatory protein,,DB04062
BE0001678,L-arabinose-binding periplasmic protein,,DB04062
BE0002016,Branched-chain-amino-acid aminotransferase,,DB04063
BE0003204,Nogalonic acid methyl ester cyclase,,DB04064
BE0000227,Alcohol dehydrogenase 1A,HGNC:249,DB04065
BE0003205,PPH,,DB04066
BE0001293,Photoactive yellow protein,,DB04066
BE0003795,Prostaglandin reductase 1,HGNC:18429,DB04066
BE0004033,Histidine ammonia-lyase,,DB04066
BE0002575,4-hydroxybenzoyl-CoA thioesterase,,DB04067
BE0002496,4-hydroxybenzoyl-CoA thioesterase,,DB04067
BE0003106,Nucleoside diphosphate kinase A,HGNC:7849,DB04068
BE0001776,Death-associated protein kinase 1,HGNC:2674,DB04069
BE0001638,6-deoxyerythronolide B hydroxylase,,DB04070
BE0000465,Alcohol dehydrogenase 1C,HGNC:251,DB04071
BE0004504,"Aconitate hydratase, mitochondrial",HGNC:118,DB04072
BE0001496,Cholera enterotoxin subunit B,,DB04073
BE0001822,3-methyl-2-oxobutanoate hydroxymethyltransferase,,DB04074
BE0001833,Deacetoxycephalosporin C synthase,,DB04074
BE0001742,2-isopropylmalate synthase,,DB04074
BE0000721,"Branched-chain-amino-acid aminotransferase, mitochondrial",HGNC:977,DB04074
BE0001589,Acetylglutamate kinase,,DB04075
BE0001949,Acetylglutamate kinase,,DB04075
BE0000250,Purine nucleoside phosphorylase,HGNC:7892,DB04076
BE0001713,Fimbrial protein,,DB04079
BE0001863,Fe(3+) dicitrate transport protein FecA,,DB04079
BE0001200,Rhodopsin,HGNC:10012,DB04079
BE0000838,Proto-oncogene tyrosine-protein kinase Src,HGNC:11283,DB04080
BE0000322,Carbonic anhydrase 2,HGNC:1373,DB04081
BE0001726,Ribosome-recycling factor,,DB04082
BE0004028,Ribosome-recycling factor,,DB04082
BE0003207,Aspartate aminotransferase,,DB04083
BE0002839,L-allo-threonine aldolase,,DB04083
BE0003208,Methionine gamma-lyase,,DB04083
BE0003209,Cystathionine gamma-synthase,,DB04083
BE0003210,Tyrosine aminotransferase,,DB04083
BE0000273,Kynurenine--oxoglutarate transaminase 1,HGNC:1564,DB04083
BE0000404,Ornithine decarboxylase,HGNC:8109,DB04083
BE0001519,Adenosylmethionine-8-amino-7-oxononanoate aminotransferase,,DB04083
BE0000916,"Glycogen phosphorylase, muscle form",HGNC:9726,DB04083
BE0000316,Serine--pyruvate aminotransferase,HGNC:341,DB04083
BE0001217,Aspartate aminotransferase,,DB04083
BE0001911,"Mannan endo-1,4-beta-mannosidase",,DB04084
BE0001337,Azurin,,DB04085
BE0001219,Endoglucanase 5A,,DB04086
BE0004607,Deoxyribose-phosphate aldolase,,DB04087
BE0001797,Deoxyribose-phosphate aldolase,,DB04087
BE0000623,Tyrosine-protein phosphatase non-receptor type 1,HGNC:9642,DB04088
BE0000322,Carbonic anhydrase 2,HGNC:1373,DB04089
BE0001184,NAD(P)H dehydrogenase [quinone] 1,HGNC:2874,DB04090
BE0001642,Xaa-Pro aminopeptidase,,DB04092
BE0000695,Peptidyl-prolyl cis-trans isomerase FKBP1A,HGNC:3711,DB04094
BE0001576,Purine nucleoside phosphorylase,,DB04095
BE0001901,UDP-glucose 4-epimerase,,DB04097
BE0003761,cAMP-dependent protein kinase catalytic subunit alpha,HGNC:9380,DB04098
BE0001601,NH(3)-dependent NAD(+) synthetase,,DB04099
BE0001809,Nicotinamide mononucleotide adenylyltransferase 1,HGNC:17877,DB04099
BE0001695,Nicotinate-nucleotide adenylyltransferase,,DB04099
BE0001832,Nicotinamide mononucleotide adenylyltransferase 3,HGNC:20989,DB04099
BE0001768,NH(3)-dependent NAD(+) synthetase,,DB04099
BE0001332,NH(3)-dependent NAD(+) synthetase,,DB04099
BE0001337,Azurin,,DB04100
BE0001072,Cyclin-dependent kinase 2,HGNC:1771,DB04101
BE0001402,Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase,,DB04103
BE0001657,DNA-3-methyladenine glycosylase 1,,DB04104
BE0000400,Alcohol dehydrogenase 1B,HGNC:250,DB04105
BE0001979,"Thioredoxin reductase 1, cytoplasmic",HGNC:12437,DB04106
BE0001739,Trypsin-1,HGNC:9475,DB04107
BE0001534,Methionine aminopeptidase 2,HGNC:16672,DB04108
BE0001583,Trypsin-3,HGNC:9486,DB04109
BE0001640,"Phospholipase A2, membrane associated",HGNC:9031,DB04112
BE0000465,Alcohol dehydrogenase 1C,HGNC:251,DB04113
BE0000426,Acetylcholinesterase,HGNC:108,DB04114
BE0001268,HTH-type transcriptional regulator QacR,,DB04115
BE0003408,Baculoviral IAP repeat-containing protein 5,HGNC:593,DB04115
BE0001421,Beta-galactosidase,,DB04116
BE0004500,"Enoyl-CoA hydratase, mitochondrial",HGNC:3151,DB04117
BE0004076,Calcium/calmodulin-dependent protein kinase type II subunit alpha,HGNC:1460,DB04119
BE0004573,Ubiquitin-like modifier-activating enzyme 1,HGNC:12469,DB04119
BE0001229,Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase,,DB04120
BE0001459,"Catechol 1,2-dioxygenase",,DB04120
BE0003814,ADP-ribosylation factor 1,HGNC:652,DB04121
BE0001439,Glucose-6-phosphate 1-dehydrogenase,,DB04122
BE0001430,Beta-lactamase,,DB04123
BE0001735,Elongation factor Tu-B,,DB04124
BE0001739,Trypsin-1,HGNC:9475,DB04125
BE0000939,Cathepsin B,HGNC:2527,DB04126
BE0003970,Pro-cathepsin H,HGNC:2535,DB04126
BE0001628,Ribose-5-phosphate isomerase A,,DB04127
BE0001449,"6,7-dimethyl-8-ribityllumazine synthase",,DB04128
BE0000829,Glutamate receptor 2,HGNC:4572,DB04129
BE0001229,Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase,,DB04130
BE0002558,RdmC,,DB04131
BE0000962,Lactoylglutathione lyase,HGNC:4323,DB04132
BE0000812,Glutathione S-transferase Mu 4,HGNC:4636,DB04132
BE0000814,Glutathione S-transferase P,HGNC:4638,DB04132
BE0002659,Glutathione S-transferase,,DB04132
BE0002281,Glutathione S-transferase A1,HGNC:4626,DB04132
BE0004541,Glutathione S-transferase theta-2,HGNC:4642,DB04132
BE0000302,Beta-lactamase,,DB04133
BE0000576,Penicillin-binding protein 1A,,DB04133
BE0001862,Cytosine deaminase,,DB04135
BE0000048,Prothrombin,HGNC:3535,DB04136
BE0004533,Ras-related protein Rab-5A,HGNC:9783,DB04137
BE0001834,Probable GTP-binding protein EngB,,DB04137
BE0001453,RNA-directed RNA polymerase,,DB04137
BE0004582,Uridine-cytidine kinase-like 1,HGNC:15938,DB04137
BE0001076,GTPase HRas,HGNC:5173,DB04137
BE0001478,Genome polyprotein,,DB04137
BE0004602,Rho-related GTP-binding protein RhoE,HGNC:671,DB04137
BE0001791,Genome polyprotein,,DB04137
BE0004594,GTP-binding protein Rheb,HGNC:10011,DB04137
BE0001814,GTP cyclohydrolase 1,,DB04137
BE0001073,"6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 1",HGNC:8872,DB04137
BE0001820,mRNA-capping enzyme,,DB04137
BE0001612,Genome polyprotein,,DB04137
BE0003814,ADP-ribosylation factor 1,HGNC:652,DB04137
BE0001693,Molybdenum cofactor guanylyltransferase,,DB04137
BE0001763,"Ornithine decarboxylase, inducible",,DB04137
BE0000180,"Glutamate dehydrogenase 1, mitochondrial",HGNC:4335,DB04137
BE0002231,Adenylosuccinate synthetase isozyme 1,HGNC:20093,DB04137
BE0001843,Ras-related protein Rap-2a,HGNC:9861,DB04137
BE0001616,Oxygen-insensitive NAD(P)H nitroreductase,,DB04138
BE0001403,Thymidine kinase,,DB04139
BE0001116,Stromelysin-1,HGNC:7173,DB04140
BE0000214,Histo-blood group ABO system transferase,HGNC:79,DB04141
BE0003854,"Cytochrome c1, heme protein, mitochondrial",HGNC:2579,DB04141
BE0000938,Cytochrome b,HGNC:7427,DB04141
BE0001005,"Cytochrome b-c1 complex subunit 1, mitochondrial",HGNC:12585,DB04141
BE0003855,"Cytochrome b-c1 complex subunit 2, mitochondrial",HGNC:12586,DB04141
BE0003856,"Cytochrome b-c1 complex subunit 6, mitochondrial",HGNC:12590,DB04141
BE0003857,Cytochrome b-c1 complex subunit 8,HGNC:29594,DB04141
BE0003858,"Cytochrome b-c1 complex subunit Rieske, mitochondrial",HGNC:12587,DB04141
BE0003860,Cytochrome b-c1 complex subunit 7,HGNC:12582,DB04141
BE0003861,Cytochrome b-c1 complex subunit 9,HGNC:30863,DB04141
BE0000176,"Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial",HGNC:10680,DB04141
BE0002254,"Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial",HGNC:10681,DB04141
BE0002252,"Succinate dehydrogenase [ubiquinone] cytochrome b small subunit, mitochondrial",HGNC:10683,DB04141
BE0003887,"Electron transfer flavoprotein-ubiquinone oxidoreductase, mitochondrial",HGNC:3483,DB04141
BE0002257,"Succinate dehydrogenase cytochrome b560 subunit, mitochondrial",HGNC:10682,DB04141
BE0000623,Tyrosine-protein phosphatase non-receptor type 1,HGNC:9642,DB04142
BE0004065,Tryptophan synthase alpha chain,,DB04143
BE0004066,Tryptophan synthase beta chain,,DB04143
BE0001003,E3 ubiquitin-protein ligase Mdm2,HGNC:6973,DB04144
BE0001863,Fe(3+) dicitrate transport protein FecA,,DB04147
BE0001610,Long-chain fatty acid transport protein,,DB04147
BE0001965,Lipid A palmitoyltransferase PagP,,DB04147
BE0002196,Amine oxidase [flavin-containing] B,HGNC:6834,DB04147
BE0002038,Acyl-CoA thioesterase 2,,DB04147
BE0003952,Reaction center protein L chain,,DB04147
BE0003953,Reaction center protein M chain,,DB04147
BE0003954,Reaction center protein H chain,,DB04147
BE0004162,Cytochrome c oxidase subunit 1-beta,,DB04147
BE0004163,Cytochrome c oxidase subunit 2,,DB04147
BE0004164,Ig kappa chain V-I region Bi,,DB04147
BE0004165,Ig heavy chain V-III region VH26,HGNC:5588,DB04147
BE0003849,Photosynthetic reaction center cytochrome c subunit,,DB04147
BE0003850,Reaction center protein H chain,,DB04147
BE0003851,Reaction center protein L chain,,DB04147
BE0003852,Reaction center protein M chain,,DB04147
BE0003883,H subunit of photosynthetic reaction center complex,,DB04147
BE0004166,Destrin,HGNC:15750,DB04147
BE0001200,Rhodopsin,HGNC:10012,DB04147
BE0004167,Cytochrome c2,,DB04147
BE0004168,Nuclear factor erythroid 2-related factor 1,HGNC:7781,DB04147
BE0001553,Squalene--hopene cyclase,,DB04147
BE0001470,Vitamin B12 transporter BtuB,,DB04147
BE0004169,Colicin-E3,,DB04147
BE0004170,Fe(3+)-pyochelin receptor,,DB04147
BE0004171,Myelin P2 protein,HGNC:9117,DB04147
BE0003971,Outer membrane protein W,,DB04147
BE0003925,Light-harvesting protein B-800/850 alpha chain,,DB04147
BE0003926,Light-harvesting protein B-800/850 beta chain,,DB04147
BE0004021,Protein TonB,,DB04147
BE0004172,Colicin I receptor,,DB04147
BE0004173,Colicin-Ia,,DB04147
BE0004174,Cofilin-1,HGNC:1874,DB04147
BE0003902,Rhomboid protease GlpG,,DB04147
BE0003936,Outer membrane protein G,,DB04147
BE0003977,Outer membrane usher protein PapC,,DB04147
BE0004175,Probable N-acetylneuraminic acid outer membrane channel protein NanC,,DB04147
BE0004176,Reaction center protein H chain,,DB04147
BE0004177,Reaction center protein L chain,,DB04147
BE0004178,Reaction center protein M chain,,DB04147
BE0004179,Outer membrane protein II,,DB04147
BE0002795,Cyclic nucleotide-gated potassium channel mll3241,,DB04147
BE0001338,Ammonia channel,,DB04147
BE0004180,Penicillin-binding protein 2,,DB04147
BE0000382,"Dihydroorotate dehydrogenase (quinone), mitochondrial",HGNC:2867,DB04147
BE0004181,TraO protein,,DB04147
BE0004182,TraF protein,,DB04147
BE0004183,TraN protein,,DB04147
BE0004184,"Outer membrane porin, OprD family",,DB04147
BE0000487,"cAMP-specific 3',5'-cyclic phosphodiesterase 4B",HGNC:8781,DB04149
BE0001287,"cAMP-specific 3',5'-cyclic phosphodiesterase 4D",HGNC:8783,DB04149
BE0002200,Peptidyl-glycine alpha-amidating monooxygenase,HGNC:8596,DB04150
BE0002101,"Actin, alpha skeletal muscle",HGNC:129,DB04151
BE0000829,Glutamate receptor 2,HGNC:4572,DB04152
BE0000009,Alcohol dehydrogenase class-3,HGNC:253,DB04153
BE0001412,Cell division protein ZipA homolog,,DB04154
BE0004000,Cell division protein ZipA,,DB04154
BE0001421,Beta-galactosidase,,DB04155
BE0004551,Carboxy-terminal domain RNA polymerase II polypeptide A small phosphatase 1,HGNC:21614,DB04156
BE0001662,Sugar phosphatase YbiV,,DB04156
BE0002023,Chemotaxis protein CheY,,DB04156
BE0001584,Chitinase B,,DB04157
BE0001450,2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase,,DB04158
BE0001828,Adenylosuccinate synthetase,,DB04160
BE0001332,NH(3)-dependent NAD(+) synthetase,,DB04160
BE0001218,Thymidylate kinase,,DB04160
BE0001326,Ferrichrome-iron receptor,,DB04160
BE0001517,Farnesyl diphosphate synthase,,DB04160
BE0001417,Isopentenyl-diphosphate Delta-isomerase,,DB04160
BE0001793,"6,7-dimethyl-8-ribityllumazine synthase 2",,DB04162
BE0001767,"6,7-dimethyl-8-ribityllumazine synthase",,DB04162
BE0001302,Dihydrofolate reductase,,DB04163
BE0004001,"Dihydrofolate reductase, mitochondrial",HGNC:27309,DB04163
BE0001625,Alpha-amylase,,DB04164
BE0001865,"Limonene-1,2-epoxide hydrolase",,DB04165
BE0004566,L-amino-acid oxidase,HGNC:19094,DB04166
BE0004141,D-amino-acid oxidase,HGNC:2671,DB04166
BE0003211,N-acylamino acid racemase,,DB04167
BE0001289,Dihydroneopterin aldolase,,DB04168
BE0001405,Queuine tRNA-ribosyltransferase,,DB04169
BE0001417,Isopentenyl-diphosphate Delta-isomerase,,DB04170
BE0000895,Urokinase-type plasminogen activator,HGNC:9052,DB04172
BE0003212,Maltoporin,,DB04173
BE0001687,Bis(5'-adenosyl)-triphosphatase,HGNC:3701,DB04173
BE0001291,UDP-N-acetylglucosamine 1-carboxyvinyltransferase,,DB04174
BE0002431,"Fructose-1,6-bisphosphatase 1",HGNC:3606,DB04175
BE0001229,Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase,,DB04176
BE0001112,Bactericidal permeability-increasing protein,HGNC:1095,DB04178
BE0000599,ADP/ATP translocase 1,HGNC:10990,DB04178
BE0001248,Lysozyme,,DB04179
BE0000322,Carbonic anhydrase 2,HGNC:1373,DB04180
BE0001497,S-ribosylhomocysteine lyase,,DB04182
BE0001780,Methylmalonyl-CoA carboxyltransferase 12S subunit,,DB04183
BE0000306,"Ornithine carbamoyltransferase, mitochondrial",HGNC:8512,DB04185
BE0000347,"Glycine amidinotransferase, mitochondrial",HGNC:4175,DB04185
BE0001072,Cyclin-dependent kinase 2,HGNC:1771,DB04186
BE0000807,Glutathione S-transferase Mu 1,HGNC:4632,DB04187
BE0002050,Gag-Pol polyprotein,,DB04190
BE0001781,Gag-Pol polyprotein,,DB04191
BE0003751,Lysozyme C,HGNC:6740,DB04194
BE0000916,"Glycogen phosphorylase, muscle form",HGNC:9726,DB04195
BE0003133,Dihydropteroate synthase,,DB04196
BE0000286,Arginase-1,HGNC:663,DB04197
BE0002488,Hypoxanthine-guanine phosphoribosyltransferase,,DB04198
BE0002011,Purine nucleoside phosphorylase DeoD-type,,DB04198
BE0001673,Lipoprotein MxiM,,DB04199
BE0004113,Lipoprotein MxiM,,DB04199
BE0004114,GrlR,,DB04199
BE0004192,Dehydrogenase/reductase SDR family member 4-like 2,HGNC:19731,DB04200
BE0001795,Histidine--tRNA ligase,,DB04201
BE0001860,Histidine--tRNA ligase,,DB04201
BE0000322,Carbonic anhydrase 2,HGNC:1373,DB04203
BE0000623,Tyrosine-protein phosphatase non-receptor type 1,HGNC:9642,DB04204
BE0001950,DNA topoisomerase 1,,DB04205
BE0001977,Thermonuclease,,DB04205
BE0001993,Lysozyme,,DB04206
BE0000073,"Alpha-aminoadipic semialdehyde synthase, mitochondrial",HGNC:17366,DB04207
BE0001389,Aromatic-amino-acid aminotransferase,,DB04208
BE0001817,Acriflavine resistance protein B,,DB04209
BE0001268,HTH-type transcriptional regulator QacR,,DB04209
BE0001156,E3 ubiquitin-protein ligase XIAP,HGNC:592,DB04209
BE0005300,cGMP-gated cation channel alpha-1,HGNC:2148,DB04209
BE0000553,Calcium-activated potassium channel subunit alpha-1,HGNC:6284,DB04209
BE0001496,Cholera enterotoxin subunit B,,DB04210
BE0001378,1-aminocyclopropane-1-carboxylate deaminase,,DB04212
BE0000950,Bifunctional epoxide hydrolase 2,HGNC:3402,DB04213
BE0003786,Low molecular weight phosphotyrosine protein phosphatase,HGNC:122,DB04214
BE0003787,Dual specificity protein phosphatase 23,HGNC:21480,DB04214
BE0001739,Trypsin-1,HGNC:9475,DB04215
BE0001424,Tyrosine-protein kinase HCK,HGNC:4840,DB04216
BE0001315,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit gamma isoform",HGNC:8978,DB04216
BE0004151,UDP-glucuronosyltransferase 3A1,HGNC:26625,DB04216
BE0003840,"ATP synthase subunit alpha, mitochondrial",HGNC:823,DB04216
BE0003841,"ATP synthase subunit beta, mitochondrial",HGNC:830,DB04216
BE0003842,"ATP synthase subunit gamma, mitochondrial",HGNC:833,DB04216
BE0001277,Serine/threonine-protein kinase pim-1,HGNC:8986,DB04216
BE0004096,HTH-type transcriptional regulator TtgR,,DB04216
BE0004327,"3-hydroxyisobutyryl-CoA hydrolase, mitochondrial",HGNC:4908,DB04216
BE0003757,3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ,,DB04216
BE0004328,Serine/threonine-protein kinase 17B,HGNC:11396,DB04216
BE0000123,Estrogen receptor alpha,HGNC:3467,DB04216
BE0000792,Estrogen receptor beta,HGNC:3468,DB04216
BE0000220,Ribosyldihydronicotinamide dehydrogenase [quinone],HGNC:7856,DB04216
BE0003721,Aryl hydrocarbon receptor,HGNC:348,DB04216
BE0001111,Cytochrome P450 1B1,HGNC:2597,DB04216
BE0004966,"Actin, cytoplasmic 1",HGNC:132,DB04216
BE0001209,Casein kinase II subunit alpha,HGNC:2457,DB04216
BE0005435,Casein kinase II subunit beta,HGNC:2460,DB04216
BE0009017,Eukaryotic translation initiation factor 3 subunit F,HGNC:3275,DB04216
BE0001120,Heat shock protein HSP 90-alpha,HGNC:5253,DB04216
BE0009018,Heat shock-related 70 kDa protein 2,HGNC:5235,DB04216
BE0009019,RuvB-like 2,HGNC:10475,DB04216
BE0009020,Splicing factor 3B subunit 3,HGNC:10770,DB04216
BE0004573,Ubiquitin-like modifier-activating enzyme 1,HGNC:12469,DB04216
BE0000685,Sex hormone-binding globulin,HGNC:10839,DB04216
BE0003074,Carbonyl reductase [NADPH] 1,HGNC:1548,DB04216
BE0005461,CCAAT/enhancer-binding protein beta,HGNC:1834,DB04216
BE0000956,Nuclear receptor subfamily 1 group I member 2,HGNC:7968,DB04216
BE0000791,Cystathionine gamma-lyase,HGNC:2501,DB04217
BE0001511,Cysteine desulfurase,,DB04217
BE0002214,Adenosine deaminase,HGNC:186,DB04218
